x	y	car_pre_inf
500667	2131197	4.07053856
500767	2131197	4.077851366
500867	2131197	4.085223273
500967	2131197	4.092654053
501067	2131197	4.100143475
501167	2131197	4.107691311
501267	2131197	4.11529733
501367	2131197	4.122961304
501467	2131197	4.130683002
501567	2131197	4.138462194
501667	2131197	4.146298652
501767	2131197	4.154192144
501867	2131197	4.162142442
501967	2131197	4.170149315
502067	2131197	4.178212533
502167	2131197	4.186331867
502267	2131197	4.194507087
502367	2131197	4.202737964
502467	2131197	4.211024267
502567	2131197	4.219365767
502667	2131197	4.227762234
502767	2131197	4.236213438
502867	2131197	4.244719151
502967	2131197	4.253279143
503067	2131197	4.261893185
503167	2131197	4.270561047
503267	2131197	4.2792825
503367	2131197	4.288057315
503467	2131197	4.296885263
503567	2131197	4.305766116
503667	2131197	4.314699645
503767	2131197	4.32368562
503867	2131197	4.332723814
503967	2131197	4.341813998
504067	2131197	4.350955945
504167	2131197	4.360149424
504267	2131197	4.36939421
504367	2131197	4.378690073
504467	2131197	4.388036787
504567	2131197	4.397434123
504667	2131197	4.406881854
504767	2131197	4.416379753
504867	2131197	4.425927592
504967	2131197	4.435525146
505067	2131197	4.445172185
505167	2131197	4.454868485
505267	2131197	4.464613819
505367	2131197	4.474407959
505467	2131197	4.484250681
505567	2131197	4.494141758
505667	2131197	4.504080964
505767	2131197	4.514068073
505867	2131197	4.524102861
505967	2131197	4.534185101
506067	2131197	4.544314569
506167	2131197	4.55449104
506267	2131197	4.564714289
506367	2131197	4.574984093
506467	2131197	4.585300225
506567	2131197	4.595662464
506667	2131197	4.606070584
506767	2131197	4.616524362
485867	2131297	3.724954181
485967	2131297	3.721793568
486067	2131297	3.718707657
486167	2131297	3.715696435
486767	2131297	3.699197125
486867	2131297	3.696708534
486967	2131297	3.694294594
487067	2131297	3.69195531
487167	2131297	3.689690683
487267	2131297	3.687500719
487367	2131297	3.685385425
487467	2131297	3.683344806
487567	2131297	3.681378873
487667	2131297	3.679487635
487767	2131297	3.677671102
487867	2131297	3.675929286
487967	2131297	3.674262199
488067	2131297	3.672669854
488167	2131297	3.671152265
488267	2131297	3.669709446
488367	2131297	3.668341411
488467	2131297	3.667048175
488567	2131297	3.665829754
488667	2131297	3.664686161
488767	2131297	3.663617413
488867	2131297	3.662623523
488967	2131297	3.661704506
489067	2131297	3.660860377
489167	2131297	3.660091149
489267	2131297	3.659396833
489367	2131297	3.658777443
489467	2131297	3.658232989
489567	2131297	3.657763482
489667	2131297	3.657368929
489767	2131297	3.657049338
489867	2131297	3.656804715
489967	2131297	3.656635065
490067	2131297	3.65654039
490167	2131297	3.656520691
490267	2131297	3.656575968
490367	2131297	3.656706216
490467	2131297	3.65691143
490567	2131297	3.657191604
490667	2131297	3.657546728
490767	2131297	3.657976788
490867	2131297	3.65848177
490967	2131297	3.659061657
491067	2131297	3.659716428
491167	2131297	3.66044606
491267	2131297	3.661250527
491367	2131297	3.6621298
491467	2131297	3.663083846
491567	2131297	3.664112631
491667	2131297	3.665216115
491767	2131297	3.666394257
491867	2131297	3.667647012
491967	2131297	3.668974331
492067	2131297	3.670376163
492167	2131297	3.67185245
492267	2131297	3.673403136
492367	2131297	3.675028156
492467	2131297	3.676727445
492567	2131297	3.678500933
492667	2131297	3.680348547
492767	2131297	3.682270208
492867	2131297	3.684265838
492967	2131297	3.686335351
493067	2131297	3.688478659
493167	2131297	3.69069567
493267	2131297	3.69298629
493367	2131297	3.695350418
493467	2131297	3.697787952
493567	2131297	3.700298787
493667	2131297	3.702882811
493767	2131297	3.705539911
493867	2131297	3.708269971
493967	2131297	3.711072869
494067	2131297	3.713948483
494167	2131297	3.716896683
494267	2131297	3.719917339
494367	2131297	3.723010317
494467	2131297	3.72617548
494567	2131297	3.729412685
494667	2131297	3.732721791
494767	2131297	3.736102648
494867	2131297	3.739555107
494967	2131297	3.743079014
495067	2131297	3.746674214
495167	2131297	3.750340546
495267	2131297	3.754077849
495367	2131297	3.757885957
495467	2131297	3.761764703
495567	2131297	3.765713916
495667	2131297	3.769733423
495767	2131297	3.773823049
495867	2131297	3.777982616
495967	2131297	3.782211943
496067	2131297	3.786510847
496167	2131297	3.790879144
496267	2131297	3.795316645
496367	2131297	3.799823162
496467	2131297	3.804398503
496567	2131297	3.809042474
496667	2131297	3.81375488
496767	2131297	3.818535523
496867	2131297	3.823384205
496967	2131297	3.828300724
497067	2131297	3.833284877
497167	2131297	3.838336461
497267	2131297	3.84345527
497367	2131297	3.848641095
497467	2131297	3.85389373
497567	2131297	3.859212962
497667	2131297	3.864598582
497767	2131297	3.870050376
497867	2131297	3.87556813
497967	2131297	3.881151629
498067	2131297	3.886800657
498167	2131297	3.892514997
498267	2131297	3.898294431
498367	2131297	3.904138739
498467	2131297	3.910047701
498567	2131297	3.916021097
498667	2131297	3.922058704
498767	2131297	3.9281603
498867	2131297	3.934325663
498967	2131297	3.940554567
499067	2131297	3.94684679
499167	2131297	3.953202104
499267	2131297	3.959620285
499367	2131297	3.966101107
499467	2131297	3.972644343
499567	2131297	3.979249765
499667	2131297	3.985917146
499767	2131297	3.992646259
499867	2131297	3.999436874
499967	2131297	4.006288763
500067	2131297	4.013201697
500167	2131297	4.020175447
500267	2131297	4.027209784
500367	2131297	4.034304476
500467	2131297	4.041459296
500567	2131297	4.048674011
500667	2131297	4.055948393
500767	2131297	4.06328221
500867	2131297	4.070675232
500967	2131297	4.078127228
501067	2131297	4.085637967
501167	2131297	4.093207219
501267	2131297	4.100834752
501367	2131297	4.108520335
501467	2131297	4.116263737
501567	2131297	4.124064727
501667	2131297	4.131923074
501767	2131297	4.139838547
501867	2131297	4.147810915
501967	2131297	4.155839945
502067	2131297	4.163925409
502167	2131297	4.172067073
502267	2131297	4.180264708
502367	2131297	4.188518082
502467	2131297	4.196826965
502567	2131297	4.205191124
502667	2131297	4.213610331
502767	2131297	4.222084353
502867	2131297	4.230612961
502967	2131297	4.239195924
503067	2131297	4.24783301
503167	2131297	4.256523991
503267	2131297	4.265268635
503367	2131297	4.274066713
503467	2131297	4.282917994
503567	2131297	4.291822248
503667	2131297	4.300779247
503767	2131297	4.309788759
503867	2131297	4.318850555
503967	2131297	4.327964406
504067	2131297	4.337130083
504167	2131297	4.346347356
504267	2131297	4.355615996
504367	2131297	4.364935774
504467	2131297	4.374306462
504567	2131297	4.383727831
504667	2131297	4.393199652
504767	2131297	4.402721697
504867	2131297	4.412293738
504967	2131297	4.421915547
505067	2131297	4.431586896
505167	2131297	4.441307557
505267	2131297	4.451077303
505367	2131297	4.460895906
505467	2131297	4.470763139
505567	2131297	4.480678776
505667	2131297	4.490642588
505767	2131297	4.500654351
505867	2131297	4.510713836
505967	2131297	4.520820819
506067	2131297	4.530975072
506167	2131297	4.541176371
506267	2131297	4.551424489
506367	2131297	4.561719201
506467	2131297	4.572060282
506567	2131297	4.582447506
506667	2131297	4.59288065
506767	2131297	4.603359488
485567	2131397	3.719129931
485667	2131397	3.715739558
485767	2131397	3.712424073
485867	2131397	3.70918346
485967	2131397	3.706017701
486067	2131397	3.702926784
486167	2131397	3.699910695
486467	2131397	3.691311298
486567	2131397	3.688594432
486667	2131397	3.685952356
486767	2131397	3.683385071
486867	2131397	3.680892573
486967	2131397	3.678474866
487067	2131397	3.67613195
487167	2131397	3.673863832
487267	2131397	3.671670515
487367	2131397	3.669552007
487467	2131397	3.667508318
487567	2131397	3.665539455
487667	2131397	3.66364543
487767	2131397	3.661826255
487867	2131397	3.660081943
487967	2131397	3.658412508
488067	2131397	3.656817963
488167	2131397	3.655298326
488267	2131397	3.65385361
488367	2131397	3.652483834
488467	2131397	3.651189013
488567	2131397	3.649969164
488667	2131397	3.648824305
488767	2131397	3.647754452
488867	2131397	3.646759623
488967	2131397	3.645839833
489067	2131397	3.6449951
489167	2131397	3.644225438
489267	2131397	3.643530864
489367	2131397	3.64291139
489467	2131397	3.642367031
489567	2131397	3.641897799
489667	2131397	3.641503703
489767	2131397	3.641184756
489867	2131397	3.640940963
489967	2131397	3.640772333
490067	2131397	3.64067887
490167	2131397	3.640660577
490267	2131397	3.640717455
490367	2131397	3.640849504
490467	2131397	3.64105672
490567	2131397	3.641339098
490667	2131397	3.641696629
490767	2131397	3.642129305
490867	2131397	3.642637111
490967	2131397	3.643220031
491067	2131397	3.643878048
491167	2131397	3.64461114
491267	2131397	3.645419282
491367	2131397	3.646302447
491467	2131397	3.647260604
491567	2131397	3.64829372
491667	2131397	3.649401756
491767	2131397	3.650584672
491867	2131397	3.651842424
491967	2131397	3.653174965
492067	2131397	3.654582243
492167	2131397	3.656064205
492267	2131397	3.65762079
492367	2131397	3.659251939
492467	2131397	3.660957584
492567	2131397	3.662737657
492667	2131397	3.664592084
492767	2131397	3.666520789
492867	2131397	3.668523691
492967	2131397	3.670600706
493067	2131397	3.672751746
493167	2131397	3.674976718
493267	2131397	3.677275528
493367	2131397	3.679648075
493467	2131397	3.682094257
493567	2131397	3.684613967
493667	2131397	3.687207094
493767	2131397	3.689873525
493867	2131397	3.69261314
493967	2131397	3.69542582
494067	2131397	3.698311439
494167	2131397	3.701269868
494267	2131397	3.704300976
494367	2131397	3.707404627
494467	2131397	3.710580683
494567	2131397	3.713829001
494667	2131397	3.717149435
494767	2131397	3.720541838
494867	2131397	3.724006058
494967	2131397	3.727541939
495067	2131397	3.731149324
495167	2131397	3.734828052
495267	2131397	3.738577958
495367	2131397	3.742398877
495467	2131397	3.746290639
495567	2131397	3.750253071
495667	2131397	3.754285999
495767	2131397	3.758389245
495867	2131397	3.76256263
495967	2131397	3.76680597
496067	2131397	3.771119082
496167	2131397	3.775501778
496267	2131397	3.779953869
496367	2131397	3.784475163
496467	2131397	3.789065467
496567	2131397	3.793724585
496667	2131397	3.79845232
496767	2131397	3.803248472
496867	2131397	3.80811284
496967	2131397	3.813045221
497067	2131397	3.81804541
497167	2131397	3.823113201
497267	2131397	3.828248386
497367	2131397	3.833450756
497467	2131397	3.838720099
497567	2131397	3.844056204
497667	2131397	3.849458856
497767	2131397	3.854927842
497867	2131397	3.860462945
497967	2131397	3.866063948
498067	2131397	3.871730633
498167	2131397	3.877462781
498267	2131397	3.883260171
498367	2131397	3.889122582
498467	2131397	3.895049792
498567	2131397	3.901041579
498667	2131397	3.907097718
498767	2131397	3.913217985
498867	2131397	3.919402155
498967	2131397	3.925650003
499067	2131397	3.931961302
499167	2131397	3.938335824
499267	2131397	3.944773343
499367	2131397	3.95127363
499467	2131397	3.957836457
499567	2131397	3.964461595
499667	2131397	3.971148814
499767	2131397	3.977897885
499867	2131397	3.984708578
499967	2131397	3.991580663
500067	2131397	3.998513908
500167	2131397	4.005508083
500267	2131397	4.012562957
500367	2131397	4.019678298
500467	2131397	4.026853875
500567	2131397	4.034089456
500667	2131397	4.041384809
500767	2131397	4.048739703
500867	2131397	4.056153904
500967	2131397	4.063627181
501067	2131397	4.071159301
501167	2131397	4.078750032
501267	2131397	4.086399142
501367	2131397	4.094106399
501467	2131397	4.101871569
501567	2131397	4.10969442
501667	2131397	4.11757472
501767	2131397	4.125512236
501867	2131397	4.133506736
501967	2131397	4.141557987
502067	2131397	4.149665757
502167	2131397	4.157829814
502267	2131397	4.166049925
502367	2131397	4.174325858
502467	2131397	4.182657381
502567	2131397	4.191044262
502667	2131397	4.199486269
502767	2131397	4.20798317
502867	2131397	4.216534733
502967	2131397	4.225140726
503067	2131397	4.233800919
503167	2131397	4.242515078
503267	2131397	4.251282973
503367	2131397	4.260104373
503467	2131397	4.268979046
503567	2131397	4.277906761
503667	2131397	4.286887288
503767	2131397	4.295920396
503867	2131397	4.305005853
503967	2131397	4.31414343
504067	2131397	4.323332895
504167	2131397	4.33257402
504267	2131397	4.341866573
504367	2131397	4.351210324
504467	2131397	4.360605044
504567	2131397	4.370050504
504667	2131397	4.379546472
504767	2131397	4.389092721
504867	2131397	4.398689021
504967	2131397	4.408335143
505067	2131397	4.418030858
505167	2131397	4.427775937
505267	2131397	4.437570152
505367	2131397	4.447413274
505467	2131397	4.457305076
505567	2131397	4.467245328
505667	2131397	4.477233804
505767	2131397	4.487270276
505867	2131397	4.497354516
505967	2131397	4.507486296
506067	2131397	4.517665391
506167	2131397	4.527891573
506267	2131397	4.538164615
506367	2131397	4.548484291
506467	2131397	4.558850376
506567	2131397	4.569262641
506667	2131397	4.579720864
506767	2131397	4.590224816
482367	2131497	3.851863038
482467	2131497	3.846049927
482567	2131497	3.840312821
482667	2131497	3.834651704
482767	2131497	3.829066557
485367	2131497	3.710417308
485467	2131497	3.706871271
485567	2131497	3.703400307
485667	2131497	3.700004392
485767	2131497	3.696683507
485867	2131497	3.693437633
485967	2131497	3.690266751
486067	2131497	3.687170847
486167	2131497	3.684149908
486267	2131497	3.681203921
486367	2131497	3.678332878
486467	2131497	3.67553677
486567	2131497	3.672815591
486667	2131497	3.670169339
486767	2131497	3.667598009
486867	2131497	3.665101603
486967	2131497	3.662680121
487067	2131497	3.660333566
487167	2131497	3.658061944
487267	2131497	3.655865261
487367	2131497	3.653743524
487467	2131497	3.651696743
487567	2131497	3.64972493
487667	2131497	3.647828095
487767	2131497	3.646006252
487867	2131497	3.644259416
487967	2131497	3.642587602
488067	2131497	3.640990827
488167	2131497	3.639469107
488267	2131497	3.63802246
488367	2131497	3.636650904
488467	2131497	3.635354459
488567	2131497	3.634133143
488667	2131497	3.632986975
488767	2131497	3.631915976
488867	2131497	3.630920163
488967	2131497	3.629999555
489067	2131497	3.629154172
489167	2131497	3.628384032
489267	2131497	3.627689151
489367	2131497	3.627069547
489467	2131497	3.626525234
489567	2131497	3.626056229
489667	2131497	3.625662543
489767	2131497	3.62534419
489867	2131497	3.62510118
489967	2131497	3.624933521
490067	2131497	3.624841222
490167	2131497	3.624824288
490267	2131497	3.624882722
490367	2131497	3.625016525
490467	2131497	3.625225697
490567	2131497	3.625510234
490667	2131497	3.62587013
490767	2131497	3.626305378
490867	2131497	3.626815966
490967	2131497	3.627401881
491067	2131497	3.628063105
491167	2131497	3.62879962
491267	2131497	3.629611401
491367	2131497	3.630498424
491467	2131497	3.631460659
491567	2131497	3.632498073
491667	2131497	3.633610631
491767	2131497	3.634798294
491867	2131497	3.636061018
491967	2131497	3.637398756
492067	2131497	3.63881146
492167	2131497	3.640299074
492267	2131497	3.641861542
492367	2131497	3.643498803
492467	2131497	3.64521079
492567	2131497	3.646997436
492667	2131497	3.648858667
492767	2131497	3.650794408
492867	2131497	3.652804577
492967	2131497	3.654889091
493067	2131497	3.657047861
493167	2131497	3.659280795
493267	2131497	3.661587798
493367	2131497	3.66396877
493467	2131497	3.666423607
493567	2131497	3.668952202
493667	2131497	3.671554444
493767	2131497	3.674230218
493867	2131497	3.676979406
493967	2131497	3.679801885
494067	2131497	3.682697529
494167	2131497	3.68566621
494267	2131497	3.688707793
494367	2131497	3.691822143
494467	2131497	3.695009119
494567	2131497	3.698268578
494667	2131497	3.701600374
494767	2131497	3.705004355
494867	2131497	3.70848037
494967	2131497	3.712028261
495067	2131497	3.71564787
495167	2131497	3.719339033
495267	2131497	3.723101584
495367	2131497	3.726935357
495467	2131497	3.730840178
495567	2131497	3.734815875
495667	2131497	3.738862271
495767	2131497	3.742979185
495867	2131497	3.747166437
495967	2131497	3.751423842
496067	2131497	3.755751214
496167	2131497	3.760148362
496267	2131497	3.764615096
496367	2131497	3.769151223
496467	2131497	3.773756546
496567	2131497	3.778430868
496667	2131497	3.78317399
496767	2131497	3.787985709
