x	y	coe_com_inf
486667	2134997	1.198218644
486767	2134997	1.199598026
486867	2134997	1.201012957
486967	2134997	1.202463293
487067	2134997	1.203948895
487167	2134997	1.205469626
487267	2134997	1.207025353
487367	2134997	1.208615947
487467	2134997	1.210241283
487567	2134997	1.211901238
487667	2134997	1.213595693
487767	2134997	1.215324533
487867	2134997	1.217087647
487967	2134997	1.218884926
488067	2134997	1.220716265
488167	2134997	1.222581563
488267	2134997	1.224480719
488367	2134997	1.22641364
488467	2134997	1.228380231
488567	2134997	1.230380403
488667	2134997	1.232414068
488767	2134997	1.234481141
488867	2134997	1.23658154
488967	2134997	1.238715182
489067	2134997	1.24088199
489167	2134997	1.243081886
489267	2134997	1.245314793
489367	2134997	1.247580639
489467	2134997	1.249879348
489567	2134997	1.252210848
489667	2134997	1.254575068
489767	2134997	1.256971935
489867	2134997	1.259401377
489967	2134997	1.261863323
490067	2134997	1.264357701
490167	2134997	1.266884438
490267	2134997	1.269443461
490367	2134997	1.272034695
490467	2134997	1.274658065
490567	2134997	1.277313494
490667	2134997	1.280000902
490767	2134997	1.28272021
490867	2134997	1.285471335
490967	2134997	1.288254192
491067	2134997	1.291068694
491167	2134997	1.293914751
491267	2134997	1.296792271
491367	2134997	1.299701158
491467	2134997	1.302641314
491567	2134997	1.305612638
491667	2134997	1.308615024
491767	2134997	1.311648365
491867	2134997	1.31471255
491967	2134997	1.317807463
492067	2134997	1.320932986
492167	2134997	1.324088996
492267	2134997	1.327275367
492367	2134997	1.330491971
492467	2134997	1.333738673
492567	2134997	1.337015336
492667	2134997	1.340321821
502967	2134997	1.805633564
503067	2134997	1.811032238
503167	2134997	1.816442683
503267	2134997	1.821864789
503367	2134997	1.827298449
503467	2134997	1.832743559
503567	2134997	1.838200013
503667	2134997	1.843667709
503767	2134997	1.849146543
503867	2134997	1.854636417
503967	2134997	1.860137229
504067	2134997	1.865648882
504167	2134997	1.871171277
504267	2134997	1.876704319
504367	2134997	1.882247913
504467	2134997	1.887801964
504567	2134997	1.893366379
504667	2134997	1.898941066
504767	2134997	1.904525934
504867	2134997	1.910120894
504967	2134997	1.915725856
505067	2134997	1.921340733
505167	2134997	1.926965437
505267	2134997	1.932599882
505367	2134997	1.938243983
505467	2134997	1.943897657
505567	2134997	1.949560819
505667	2134997	1.955233388
505767	2134997	1.960915282
505867	2134997	1.966606421
505967	2134997	1.972306725
506067	2134997	1.978016115
506167	2134997	1.983734514
484467	2135097	1.170551535
484567	2135097	1.171113672
484667	2135097	1.171715245
484767	2135097	1.172356067
484867	2135097	1.173035954
484967	2135097	1.173754719
485067	2135097	1.174512176
485167	2135097	1.175308139
485267	2135097	1.176142422
485367	2135097	1.17701484
485467	2135097	1.17792521
485567	2135097	1.178873349
485667	2135097	1.179859075
485767	2135097	1.180882208
485867	2135097	1.18194257
485967	2135097	1.183039987
486067	2135097	1.184174283
486167	2135097	1.185345289
486267	2135097	1.186552836
486367	2135097	1.187796758
486467	2135097	1.189076894
486567	2135097	1.190393083
486667	2135097	1.191745169
486767	2135097	1.193133001
486867	2135097	1.194556428
486967	2135097	1.196015306
487067	2135097	1.197509491
487167	2135097	1.199038847
487267	2135097	1.200603239
487367	2135097	1.202202535
487467	2135097	1.203836609
487567	2135097	1.205505338
487667	2135097	1.207208603
487767	2135097	1.208946287
487867	2135097	1.21071828
487967	2135097	1.212524472
488067	2135097	1.21436476
488167	2135097	1.216239041
488267	2135097	1.218147217
488367	2135097	1.220089195
488467	2135097	1.222064882
488567	2135097	1.224074189
488667	2135097	1.22611703
488767	2135097	1.228193322
488867	2135097	1.230302984
488967	2135097	1.232445937
489067	2135097	1.234622104
489167	2135097	1.23683141
489267	2135097	1.239073782
489367	2135097	1.241349147
489467	2135097	1.243657435
489567	2135097	1.245998575
489667	2135097	1.248372499
489767	2135097	1.250779136
489867	2135097	1.253218418
489967	2135097	1.255690276
490067	2135097	1.258194641
490167	2135097	1.260731443
490267	2135097	1.263300611
490367	2135097	1.265902074
490467	2135097	1.268535759
490567	2135097	1.271201591
490667	2135097	1.273899494
490767	2135097	1.276629389
490867	2135097	1.279391198
490967	2135097	1.282184837
491067	2135097	1.285010221
491167	2135097	1.287867262
491267	2135097	1.29075587
491367	2135097	1.293675951
491467	2135097	1.296627408
491567	2135097	1.299610142
491667	2135097	1.302624048
491767	2135097	1.30566902
491867	2135097	1.308744947
491967	2135097	1.311851715
492067	2135097	1.314989205
492167	2135097	1.318157297
492267	2135097	1.321355863
492367	2135097	1.324584774
492467	2135097	1.327843898
492567	2135097	1.331133095
492667	2135097	1.334452226
503067	2135097	1.806663132
503167	2135097	1.812086523
503267	2135097	1.817521522
503367	2135097	1.822968022
503467	2135097	1.828425918
503567	2135097	1.833895105
503667	2135097	1.839375481
503767	2135097	1.844866942
503867	2135097	1.85036939
503967	2135097	1.855882723
504067	2135097	1.861406844
504167	2135097	1.866941655
504267	2135097	1.87248706
504367	2135097	1.878042964
504467	2135097	1.883609273
504567	2135097	1.889185894
504667	2135097	1.894772735
504767	2135097	1.900369706
504867	2135097	1.905976716
504967	2135097	1.911593677
505067	2135097	1.9172205
505167	2135097	1.9228571
505267	2135097	1.92850339
505367	2135097	1.934159285
505467	2135097	1.939824702
505567	2135097	1.945499557
505667	2135097	1.951183768
505767	2135097	1.956877254
505867	2135097	1.962579935
505967	2135097	1.96829173
506067	2135097	1.974012563
484467	2135197	1.163919114
484567	2135197	1.164487796
484667	2135197	1.16509606
484767	2135197	1.165743716
484867	2135197	1.166430571
484967	2135197	1.167156435
485067	2135197	1.167921113
485167	2135197	1.168724416
485267	2135197	1.169566151
485367	2135197	1.170446127
485467	2135197	1.171364157
485567	2135197	1.17232005
485667	2135197	1.173313621
485767	2135197	1.174344684
485867	2135197	1.175413058
485967	2135197	1.176518561
486067	2135197	1.177661016
486167	2135197	1.178840248
486267	2135197	1.180056083
486367	2135197	1.181308352
486467	2135197	1.18259689
486567	2135197	1.183921534
486667	2135197	1.185282124
486767	2135197	1.186678506
486867	2135197	1.188110526
486967	2135197	1.189578036
487067	2135197	1.191080894
487167	2135197	1.192618959
487267	2135197	1.194192094
487367	2135197	1.195800167
487467	2135197	1.197443051
487567	2135197	1.199120622
487667	2135197	1.200832759
487767	2135197	1.202579346
487867	2135197	1.204360273
487967	2135197	1.206175429
488067	2135197	1.208024712
488167	2135197	1.209908019
488267	2135197	1.211825255
488367	2135197	1.213776326
488467	2135197	1.21576114
488567	2135197	1.217779611
488667	2135197	1.219831654
488767	2135197	1.221917188
488867	2135197	1.224036134
488967	2135197	1.226188415
489067	2135197	1.228373956
489167	2135197	1.230592685
489267	2135197	1.232844531
489367	2135197	1.235129425
489467	2135197	1.237447298
489567	2135197	1.239798083
489667	2135197	1.242181714
489767	2135197	1.244598125
489867	2135197	1.247047249
489967	2135197	1.249529021
490067	2135197	1.252043374
490167	2135197	1.254590241
490267	2135197	1.257169556
490367	2135197	1.259781248
490467	2135197	1.262425249
490567	2135197	1.265101486
490667	2135197	1.267809886
490767	2135197	1.270550373
490867	2135197	1.27332287
490967	2135197	1.276127296
491067	2135197	1.27896357
491167	2135197	1.281831604
491267	2135197	1.284731311
491367	2135197	1.287662598
491467	2135197	1.290625371
491567	2135197	1.293619531
491667	2135197	1.296644976
491767	2135197	1.2997016
491867	2135197	1.302789292
491967	2135197	1.305907941
492067	2135197	1.309057427
492167	2135197	1.31223763
492267	2135197	1.315448424
492367	2135197	1.318689679
492467	2135197	1.321961262
492567	2135197	1.325263034
492667	2135197	1.328594855
503067	2135197	1.802311795
503167	2135197	1.807748138
503267	2135197	1.813196035
503367	2135197	1.818655379
503467	2135197	1.824126065
503567	2135197	1.829607988
503667	2135197	1.835101046
503767	2135197	1.840605137
503867	2135197	1.846120159
503967	2135197	1.851646014
504067	2135197	1.857182604
504167	2135197	1.86272983
504267	2135197	1.868287597
504367	2135197	1.87385581
504467	2135197	1.879434375
504567	2135197	1.8850232
504667	2135197	1.890622192
504767	2135197	1.896231261
504867	2135197	1.901850318
504967	2135197	1.907479273
505067	2135197	1.913118039
505167	2135197	1.91876653
505267	2135197	1.924424659
505367	2135197	1.930092342
505467	2135197	1.935769495
505567	2135197	1.941456036
505667	2135197	1.947151881
505767	2135197	1.952856952
505867	2135197	1.958571166
505967	2135197	1.964294445
484367	2135297	1.156758875
484467	2135297	1.157294331
484567	2135297	1.157869713
484667	2135297	1.158484825
484767	2135297	1.159139469
484867	2135297	1.159833448
484967	2135297	1.160566564
485067	2135297	1.161338617
485167	2135297	1.16214941
485267	2135297	1.162998746
485367	2135297	1.163886429
485467	2135297	1.164812263
485567	2135297	1.165776054
485667	2135297	1.166777611
485767	2135297	1.167816743
485867	2135297	1.168893263
485967	2135297	1.170006985
486067	2135297	1.171157727
486167	2135297	1.172345309
486267	2135297	1.173569555
486367	2135297	1.17483029
486467	2135297	1.176127345
486567	2135297	1.177460554
486667	2135297	1.178829754
486767	2135297	1.180234787
486867	2135297	1.181675498
486967	2135297	1.183151736
487067	2135297	1.184663355
487167	2135297	1.186210213
487267	2135297	1.187792172
487367	2135297	1.189409099
487467	2135297	1.191060864
487567	2135297	1.192747343
487667	2135297	1.194468415
487767	2135297	1.196223964
487867	2135297	1.198013878
487967	2135297	1.199838049
488067	2135297	1.201696372
488167	2135297	1.203588749
488267	2135297	1.205515082
488367	2135297	1.207475279
488467	2135297	1.209469252
488567	2135297	1.211496914
488667	2135297	1.213558183
488767	2135297	1.215652979
488867	2135297	1.217781226
488967	2135297	1.219942849
489067	2135297	1.222137776
489167	2135297	1.224365938
489267	2135297	1.226627266
489367	2135297	1.228921694
489467	2135297	1.231249156
489567	2135297	1.233609589
489667	2135297	1.236002928
489767	2135297	1.238429112
489867	2135297	1.240888077
489967	2135297	1.24337976
490067	2135297	1.245904099
490167	2135297	1.24846103
490267	2135297	1.251050488
490367	2135297	1.253672408
490467	2135297	1.256326722
490567	2135297	1.259013363
490667	2135297	1.261732259
490767	2135297	1.264483339
490867	2135297	1.267266526
490967	2135297	1.270081743
491067	2135297	1.27292891
491167	2135297	1.275807944
491267	2135297	1.278718758
491367	2135297	1.281661262
491467	2135297	1.284635363
491567	2135297	1.287640963
491667	2135297	1.290677963
491767	2135297	1.293746257
491867	2135297	1.296845737
491967	2135297	1.29997629
492067	2135297	1.303137799
492167	2135297	1.306330143
492267	2135297	1.309553197
492367	2135297	1.312806831
492467	2135297	1.31609091
492567	2135297	1.319405298
492667	2135297	1.322749851
503167	2135297	1.80342766
503267	2135297	1.808888459
503367	2135297	1.814360651
503467	2135297	1.81984413
503567	2135297	1.825338792
503667	2135297	1.830844534
503767	2135297	1.836361255
503867	2135297	1.841888853
503967	2135297	1.84742723
504067	2135297	1.852976287
504167	2135297	1.858535927
504267	2135297	1.864106054
504367	2135297	1.869686574
504467	2135297	1.875277393
504567	2135297	1.880878418
504667	2135297	1.886489557
504767	2135297	1.892110721
504867	2135297	1.897741819
504967	2135297	1.903382763
505067	2135297	1.909033466
505167	2135297	1.914693841
505267	2135297	1.920363803
505367	2135297	1.926043266
505467	2135297	1.931732149
505567	2135297	1.937430367
505667	2135297	1.94313784
505767	2135297	1.948854485
505867	2135297	1.954580225
484367	2135397	1.150135183
484467	2135397	1.150677347
484567	2135397	1.151259591
484667	2135397	1.151881712
484767	2135397	1.152543505
484867	2135397	1.153244768
484967	2135397	1.153985294
485067	2135397	1.154764879
485167	2135397	1.155583319
485267	2135397	1.15644041
485367	2135397	1.157335951
485467	2135397	1.158269739
485567	2135397	1.159241576
485667	2135397	1.160251264
485767	2135397	1.161298607
485867	2135397	1.162383413
485967	2135397	1.16350549
486067	2135397	1.164664652
486167	2135397	1.165860713
486267	2135397	1.167093494
486367	2135397	1.168362816
486467	2135397	1.169668505
486567	2135397	1.171010392
486667	2135397	1.17238831
486767	2135397	1.173802099
486867	2135397	1.1752516
486967	2135397	1.17673666
487067	2135397	1.178257131
487167	2135397	1.179812868
487267	2135397	1.181403733
487367	2135397	1.18302959
487467	2135397	1.184690308
487567	2135397	1.186385763
487667	2135397	1.188115833
487767	2135397	1.189880402
487867	2135397	1.191679357
487967	2135397	1.193512591
488067	2135397	1.19538
488167	2135397	1.197281486
488267	2135397	1.199216953
488367	2135397	1.201186309
488467	2135397	1.203189469
488567	2135397	1.205226347
488667	2135397	1.207296863
488767	2135397	1.20940094
488867	2135397	1.211538503
488967	2135397	1.213709481
489067	2135397	1.215913803
489167	2135397	1.218151405
489267	2135397	1.220422219
489367	2135397	1.222726183
489467	2135397	1.225063235
489567	2135397	1.227433314
489667	2135397	1.229836359
489767	2135397	1.232272312
489867	2135397	1.234741113
489967	2135397	1.237242702
490067	2135397	1.239777021
490167	2135397	1.242344009
490267	2135397	1.244943605
490367	2135397	1.247575746
490467	2135397	1.25024037
490567	2135397	1.25293741
490667	2135397	1.255666799
490767	2135397	1.258428467
490867	2135397	1.261222343
490967	2135397	1.264048351
491067	2135397	1.266906414
491167	2135397	1.269796451
491267	2135397	1.272718377
491367	2135397	1.275672105
491467	2135397	1.278657544
491567	2135397	1.281674597
491667	2135397	1.284723167
491767	2135397	1.287803149
491867	2135397	1.290914435
491967	2135397	1.294056915
492067	2135397	1.297230472
492167	2135397	1.300434985
492267	2135397	1.303670329
492367	2135397	1.306936375
492467	2135397	1.310232988
492567	2135397	1.31356003
492667	2135397	1.316917357
503167	2135397	1.799125224
503267	2135397	1.804598929
503367	2135397	1.810083971
503467	2135397	1.815580245
503567	2135397	1.821087647
503667	2135397	1.826606074
503767	2135397	1.832135425
503867	2135397	1.837675598
503967	2135397	1.843226495
504067	2135397	1.848788018
504167	2135397	1.85436007
504267	2135397	1.859942555
504367	2135397	1.865535379
504467	2135397	1.871138447
504567	2135397	1.876751668
504667	2135397	1.88237495
504767	2135397	1.888008202
504867	2135397	1.893651336
504967	2135397	1.899304264
505067	2135397	1.904966897
505167	2135397	1.910639149
505267	2135397	1.916320936
505367	2135397	1.922012173
505467	2135397	1.927712777
505567	2135397	1.933422664
505667	2135397	1.939141754
484367	2135497	1.143519291
484467	2135497	1.14406833
484567	2135497	1.144657602
484667	2135497	1.145286897
484767	2135497	1.145956006
484867	2135497	1.146664716
484967	2135497	1.147412817
485067	2135497	1.148200097
485167	2135497	1.149026344
485267	2135497	1.149891351
485367	2135497	1.150794906
485467	2135497	1.151736804
485567	2135497	1.152716839
485667	2135497	1.153734808
485767	2135497	1.154790508
485867	2135497	1.155883742
485967	2135497	1.157014314
486067	2135497	1.158182031
486167	2135497	1.159386704
486267	2135497	1.160628148
486367	2135497	1.161906181
486467	2135497	1.163220624
486567	2135497	1.164571304
486667	2135497	1.165958052
486767	2135497	1.167380703
486867	2135497	1.168839096
486967	2135497	1.170333075
487067	2135497	1.17186249
487167	2135497	1.173427194
487267	2135497	1.175027046
487367	2135497	1.17666191
487467	2135497	1.178331654
487567	2135497	1.180036152
487667	2135497	1.181775282
487767	2135497	1.183548928
487867	2135497	1.185356977
487967	2135497	1.187199322
488067	2135497	1.189075861
488167	2135497	1.190986495
488267	2135497	1.192931131
488367	2135497	1.194909678
488467	2135497	1.196922051
488567	2135497	1.198968167
488667	2135497	1.20104795
488767	2135497	1.203161323
488867	2135497	1.205308214
488967	2135497	1.207488556
489067	2135497	1.20970228
489167	2135497	1.211949324
489267	2135497	1.214229626
489367	2135497	1.216543126
489467	2135497	1.218889764
489567	2135497	1.221269484
489667	2135497	1.223682229
489767	2135497	1.226127944
