x	y	car_pre_dur
496167	2131197	4.395337587
496267	2131197	4.402122495
496367	2131197	4.408977002
496467	2131197	4.415900592
496567	2131197	4.422892748
496667	2131197	4.429952959
496767	2131197	4.437080716
496867	2131197	4.444275515
496967	2131197	4.451536854
497067	2131197	4.458864237
497167	2131197	4.466257168
497267	2131197	4.473715158
497367	2131197	4.481237721
497467	2131197	4.488824374
497567	2131197	4.496474638
497667	2131197	4.504188039
497767	2131197	4.511964104
497867	2131197	4.519802368
497967	2131197	4.527702365
498067	2131197	4.535663638
498167	2131197	4.543685731
498267	2131197	4.551768191
498367	2131197	4.559910571
498467	2131197	4.568112427
498567	2131197	4.576373319
498667	2131197	4.584692811
498767	2131197	4.59307047
498867	2131197	4.601505869
498967	2131197	4.609998583
499067	2131197	4.618548191
499167	2131197	4.627154277
499267	2131197	4.635816428
499367	2131197	4.644534234
499467	2131197	4.65330729
499567	2131197	4.662135195
499667	2131197	4.671017551
499767	2131197	4.679953964
499867	2131197	4.688944044
499967	2131197	4.697987404
500067	2131197	4.70708366
500167	2131197	4.716232435
500267	2131197	4.725433352
500367	2131197	4.734686039
500467	2131197	4.743990128
500567	2131197	4.753345253
500667	2131197	4.762751053
500767	2131197	4.772207171
500867	2131197	4.78171325
500967	2131197	4.791268942
501067	2131197	4.800873897
501167	2131197	4.810527771
501267	2131197	4.820230223
501367	2131197	4.829980916
501467	2131197	4.839779514
501567	2131197	4.849625687
501667	2131197	4.859519106
501767	2131197	4.869459446
501867	2131197	4.879446386
501967	2131197	4.889479606
502067	2131197	4.899558791
502167	2131197	4.909683628
502267	2131197	4.919853807
502367	2131197	4.930069022
502467	2131197	4.940328969
502567	2131197	4.950633347
502667	2131197	4.960981857
502767	2131197	4.971374204
502867	2131197	4.981810096
502967	2131197	4.992289242
503067	2131197	5.002811357
503167	2131197	5.013376155
503267	2131197	5.023983354
503367	2131197	5.034632676
503467	2131197	5.045323844
503567	2131197	5.056056584
503667	2131197	5.066830624
503767	2131197	5.077645696
503867	2131197	5.088501533
503967	2131197	5.09939787
504067	2131197	5.110334447
504167	2131197	5.121311003
504267	2131197	5.132327282
504367	2131197	5.14338303
504467	2131197	5.154477992
504567	2131197	5.16561192
504667	2131197	5.176784565
504767	2131197	5.187995682
504867	2131197	5.199245027
504967	2131197	5.210532358
505067	2131197	5.221857436
505167	2131197	5.233220024
505267	2131197	5.244619886
505367	2131197	5.256056789
505467	2131197	5.267530503
505567	2131197	5.279040796
505667	2131197	5.290587443
505767	2131197	5.302170218
505867	2131197	5.313788897
505967	2131197	5.325443258
506067	2131197	5.337133082
506167	2131197	5.348858151
506267	2131197	5.360618248
506367	2131197	5.37241316
506467	2131197	5.384242672
506567	2131197	5.396106576
506667	2131197	5.40800466
506767	2131197	5.419936718
485867	2131297	4.148024399
485967	2131297	4.145106562
486067	2131297	4.14229267
486167	2131297	4.139583047
486767	2131297	4.12553104
486867	2131297	4.123558968
486967	2131297	4.121693143
487067	2131297	4.11993373
487167	2131297	4.118280875
487267	2131297	4.116734708
487367	2131297	4.115295339
487467	2131297	4.113962857
487567	2131297	4.112737336
487667	2131297	4.111618829
487767	2131297	4.11060737
487867	2131297	4.109702974
487967	2131297	4.10890564
488067	2131297	4.108215345
488167	2131297	4.107632049
488267	2131297	4.107155694
488367	2131297	4.106786203
488467	2131297	4.106523481
488567	2131297	4.106367415
488667	2131297	4.106317875
488767	2131297	4.106374713
488867	2131297	4.106537763
488967	2131297	4.106806844
489067	2131297	4.107181756
489167	2131297	4.107662284
489267	2131297	4.108248196
489367	2131297	4.108939245
489467	2131297	4.109735168
489567	2131297	4.110635686
489667	2131297	4.111640507
489767	2131297	4.112749323
489867	2131297	4.113961812
489967	2131297	4.11527764
490067	2131297	4.116696456
490167	2131297	4.1182179
490267	2131297	4.119841596
490367	2131297	4.121567159
490467	2131297	4.123394189
490567	2131297	4.125322277
490667	2131297	4.127351001
490767	2131297	4.12947993
490867	2131297	4.131708623
490967	2131297	4.134036627
491067	2131297	4.136463482
491167	2131297	4.138988717
491267	2131297	4.141611855
491367	2131297	4.144332407
491467	2131297	4.147149879
491567	2131297	4.15006377
491667	2131297	4.153073569
491767	2131297	4.156178762
491867	2131297	4.159378827
491967	2131297	4.162673234
492067	2131297	4.166061451
492167	2131297	4.169542939
492267	2131297	4.173117155
492367	2131297	4.17678355
492467	2131297	4.180541573
492567	2131297	4.184390667
492667	2131297	4.188330273
492767	2131297	4.19235983
492867	2131297	4.19647877
492967	2131297	4.200686527
493067	2131297	4.20498253
493167	2131297	4.209366208
493267	2131297	4.213836986
493367	2131297	4.21839429
493467	2131297	4.223037543
493567	2131297	4.227766167
493667	2131297	4.232579587
493767	2131297	4.237477222
493867	2131297	4.242458495
493967	2131297	4.247522828
494067	2131297	4.252669643
494167	2131297	4.257898362
494267	2131297	4.263208409
494367	2131297	4.268599208
494467	2131297	4.274070184
494567	2131297	4.279620764
494667	2131297	4.285250376
494767	2131297	4.290958449
494867	2131297	4.296744414
494967	2131297	4.302607706
495067	2131297	4.30854776
495167	2131297	4.314564012
495267	2131297	4.320655904
495367	2131297	4.326822877
495467	2131297	4.333064376
495567	2131297	4.339379848
495667	2131297	4.345768746
495767	2131297	4.35223052
495867	2131297	4.358764629
495967	2131297	4.365370532
496067	2131297	4.37204769
496167	2131297	4.37879557
496267	2131297	4.385613642
496367	2131297	4.392501377
496467	2131297	4.399458252
496567	2131297	4.406483746
496667	2131297	4.413577343
496767	2131297	4.420738529
496867	2131297	4.427966796
496967	2131297	4.435261636
497067	2131297	4.442622549
497167	2131297	4.450049036
497267	2131297	4.457540603
497367	2131297	4.465096759
497467	2131297	4.472717019
497567	2131297	4.480400898
497667	2131297	4.488147919
497767	2131297	4.495957607
497867	2131297	4.503829491
497967	2131297	4.511763105
498067	2131297	4.519757985
498167	2131297	4.527813673
498267	2131297	4.535929714
498367	2131297	4.544105658
498467	2131297	4.552341057
498567	2131297	4.560635469
498667	2131297	4.568988456
498767	2131297	4.577399582
498867	2131297	4.585868416
498967	2131297	4.594394532
499067	2131297	4.602977507
499167	2131297	4.611616922
499267	2131297	4.620312361
499367	2131297	4.629063414
499467	2131297	4.637869674
499567	2131297	4.646730737
499667	2131297	4.655646203
499767	2131297	4.664615676
499867	2131297	4.673638766
499967	2131297	4.682715082
500067	2131297	4.691844242
500167	2131297	4.701025864
500267	2131297	4.710259571
500367	2131297	4.71954499
500467	2131297	4.728881751
500567	2131297	4.738269487
500667	2131297	4.747707836
500767	2131297	4.75719644
500867	2131297	4.766734941
500967	2131297	4.776322989
501067	2131297	4.785960234
501167	2131297	4.795646331
501267	2131297	4.805380938
501367	2131297	4.815163716
501467	2131297	4.824994331
501567	2131297	4.834872449
501667	2131297	4.844797743
501767	2131297	4.854769886
501867	2131297	4.864788556
501967	2131297	4.874853434
502067	2131297	4.884964203
502167	2131297	4.89512055
502267	2131297	4.905322165
502367	2131297	4.915568741
502467	2131297	4.925859973
502567	2131297	4.936195559
502667	2131297	4.946575203
502767	2131297	4.956998607
502867	2131297	4.967465479
502967	2131297	4.977975529
503067	2131297	4.988528469
503167	2131297	4.999124016
503267	2131297	5.009761886
503367	2131297	5.020441801
503467	2131297	5.031163483
503567	2131297	5.04192666
503667	2131297	5.052731059
503767	2131297	5.06357641
503867	2131297	5.074462449
503967	2131297	5.085388909
504067	2131297	5.09635553
504167	2131297	5.107362052
504267	2131297	5.118408218
504367	2131297	5.129493773
504467	2131297	5.140618465
504567	2131297	5.151782044
504667	2131297	5.162984262
504767	2131297	5.174224872
504867	2131297	5.185503632
504967	2131297	5.1968203
505067	2131297	5.208174637
505167	2131297	5.219566404
505267	2131297	5.230995368
505367	2131297	5.242461295
505467	2131297	5.253963954
505567	2131297	5.265503116
505667	2131297	5.277078553
505767	2131297	5.28869004
505867	2131297	5.300337353
505967	2131297	5.312020272
506067	2131297	5.323738577
506167	2131297	5.335492049
506267	2131297	5.347280472
506367	2131297	5.359103633
506467	2131297	5.370961319
506567	2131297	5.382853319
506667	2131297	5.394779424
506767	2131297	5.406739426
485567	2131397	4.139347784
485667	2131397	4.13610217
485767	2131397	4.132960101
485867	2131397	4.129921958
485967	2131397	4.126988109
486067	2131397	4.124158903
486167	2131397	4.121434672
486467	2131397	4.113894895
486567	2131397	4.111593543
486667	2131397	4.109398564
486767	2131397	4.107310186
486867	2131397	4.105328614
486967	2131397	4.103454037
487067	2131397	4.101686624
487167	2131397	4.100026524
487267	2131397	4.098473868
487367	2131397	4.097028769
487467	2131397	4.095691317
487567	2131397	4.094461586
487667	2131397	4.093339629
487767	2131397	4.092325481
487867	2131397	4.091419156
487967	2131397	4.090620651
488067	2131397	4.089929942
488167	2131397	4.089346987
488267	2131397	4.088871724
488367	2131397	4.088504073
488467	2131397	4.088243937
488567	2131397	4.088091198
488667	2131397	4.088045721
488767	2131397	4.088107354
488867	2131397	4.088275925
488967	2131397	4.088551247
489067	2131397	4.088933114
489167	2131397	4.089421306
489267	2131397	4.090015582
489367	2131397	4.090715689
489467	2131397	4.091521356
489567	2131397	4.092432297
489667	2131397	4.093448211
489767	2131397	4.094568781
489867	2131397	4.095793678
489967	2131397	4.097122556
490067	2131397	4.098555059
490167	2131397	4.100090814
490267	2131397	4.101729437
490367	2131397	4.103470533
490467	2131397	4.105313691
490567	2131397	4.107258493
490667	2131397	4.109304507
490767	2131397	4.11145129
490867	2131397	4.113698391
490967	2131397	4.116045347
491067	2131397	4.118491686
491167	2131397	4.121036928
491267	2131397	4.123680582
491367	2131397	4.126422151
491467	2131397	4.129261129
491567	2131397	4.132197003
491667	2131397	4.135229253
491767	2131397	4.138357353
491867	2131397	4.141580768
491967	2131397	4.14489896
492067	2131397	4.148311384
492167	2131397	4.151817492
492267	2131397	4.155416728
492367	2131397	4.159108533
492467	2131397	4.162892345
492567	2131397	4.166767598
492667	2131397	4.170733721
492767	2131397	4.17479014
492867	2131397	4.178936282
492967	2131397	4.183171566
493067	2131397	4.187495414
493167	2131397	4.191907242
493267	2131397	4.196406468
493367	2131397	4.200992505
493467	2131397	4.205664769
493567	2131397	4.210422672
493667	2131397	4.215265627
493767	2131397	4.220193047
493867	2131397	4.225204344
493967	2131397	4.230298931
494067	2131397	4.235476222
494167	2131397	4.24073563
494267	2131397	4.246076569
494367	2131397	4.251498457
494467	2131397	4.257000709
494567	2131397	4.262582744
494667	2131397	4.268243982
494767	2131397	4.273983845
494867	2131397	4.279801757
494967	2131397	4.285697144
495067	2131397	4.291669433
495167	2131397	4.297718054
495267	2131397	4.303842442
495367	2131397	4.310042031
495467	2131397	4.316316259
495567	2131397	4.322664568
495667	2131397	4.329086402
495767	2131397	4.335581207
495867	2131397	4.342148434
495967	2131397	4.348787536
496067	2131397	4.35549797
496167	2131397	4.362279197
496267	2131397	4.36913068
496367	2131397	4.376051885
496467	2131397	4.383042285
496567	2131397	4.390101354
496667	2131397	4.397228569
496767	2131397	4.404423413
496867	2131397	4.411685372
496967	2131397	4.419013935
497067	2131397	4.426408596
497167	2131397	4.433868853
497267	2131397	4.441394207
497367	2131397	4.448984163
497467	2131397	4.456638231
497567	2131397	4.464355926
497667	2131397	4.472136763
497767	2131397	4.479980265
497867	2131397	4.487885959
497967	2131397	4.495853373
498067	2131397	4.503882042
498167	2131397	4.511971504
498267	2131397	4.520121301
498367	2131397	4.52833098
498467	2131397	4.53660009
498567	2131397	4.544928187
498667	2131397	4.553314829
498767	2131397	4.561759578
498867	2131397	4.570262003
498967	2131397	4.578821672
499067	2131397	4.587438161
499167	2131397	4.59611105
499267	2131397	4.60483992
499367	2131397	4.613624359
499467	2131397	4.622463958
499567	2131397	4.63135831
499667	2131397	4.640307016
499767	2131397	4.649309677
499867	2131397	4.658365899
499967	2131397	4.667475294
500067	2131397	4.676637474
500167	2131397	4.685852059
500267	2131397	4.695118668
500367	2131397	4.704436929
500467	2131397	4.713806468
500567	2131397	4.72322692
500667	2131397	4.732697921
500767	2131397	4.742219109
500867	2131397	4.751790129
500967	2131397	4.761410627
501067	2131397	4.771080254
501167	2131397	4.780798663
501267	2131397	4.790565512
501367	2131397	4.800380461
501467	2131397	4.810243174
501567	2131397	4.820153319
501667	2131397	4.830110565
501767	2131397	4.840114587
501867	2131397	4.850165062
501967	2131397	4.860261669
502067	2131397	4.870404092
502167	2131397	4.880592017
502267	2131397	4.890825133
502367	2131397	4.901103133
502467	2131397	4.911425712
502567	2131397	4.921792569
502667	2131397	4.932203404
502767	2131397	4.942657921
502867	2131397	4.953155828
502967	2131397	4.963696835
503067	2131397	4.974280653
503167	2131397	4.984906997
503267	2131397	4.995575586
503367	2131397	5.006286141
503467	2131397	5.017038383
503567	2131397	5.02783204
503667	2131397	5.038666839
503767	2131397	5.049542512
503867	2131397	5.060458791
503967	2131397	5.071415412
504067	2131397	5.082412113
504167	2131397	5.093448636
504267	2131397	5.104524723
504367	2131397	5.115640119
504467	2131397	5.126794572
504567	2131397	5.137987832
504667	2131397	5.149219651
504767	2131397	5.160489783
504867	2131397	5.171797985
504967	2131397	5.183144015
505067	2131397	5.194527634
505167	2131397	5.205948605
505267	2131397	5.217406693
505367	2131397	5.228901665
505467	2131397	5.24043329
505567	2131397	5.252001338
505667	2131397	5.263605583
505767	2131397	5.2752458
505867	2131397	5.286921765
505967	2131397	5.298633257
506067	2131397	5.310380057
506167	2131397	5.322161946
506267	2131397	5.333978709
506367	2131397	5.345830131
506467	2131397	5.357716002
506567	2131397	5.369636109
506667	2131397	5.381590244
506767	2131397	5.393578199
482367	2131497	4.277737196
482467	2131497	4.271420529
482567	2131497	4.265189529
482667	2131497	4.259044874
482767	2131497	4.252987238
485367	2131497	4.128143217
485467	2131497	4.124672081
485567	2131497	4.121304343
485667	2131497	4.118040426
485767	2131497	4.114880738
485867	2131497	4.111825669
485967	2131497	4.108875593
486067	2131497	4.10603087
486167	2131497	4.103291838
486267	2131497	4.10065882
486367	2131497	4.098132122
486467	2131497	4.095712028
486567	2131497	4.093398808
486667	2131497	4.091192711
486767	2131497	4.089093966
486867	2131497	4.087102785
486967	2131497	4.08521936
487067	2131497	4.083443862
487167	2131497	4.081776446
487267	2131497	4.080217242
487367	2131497	4.078766366
487467	2131497	4.07742391
487567	2131497	4.076189948
487667	2131497	4.075064534
487767	2131497	4.074047701
487867	2131497	4.073139464
487967	2131497	4.072339818
488067	2131497	4.071648736
488167	2131497	4.071066175
488267	2131497	4.07059207
488367	2131497	4.070226339
488467	2131497	4.069968878
488567	2131497	4.069819567
488667	2131497	4.069778266
488767	2131497	4.069844817
488867	2131497	4.070019044
488967	2131497	4.070300753
489067	2131497	4.070689733
489167	2131497	4.071185754
489267	2131497	4.071788572
489367	2131497	4.072497923
489467	2131497	4.07331353
489567	2131497	4.074235099
489667	2131497	4.075262319
489767	2131497	4.076394866
489867	2131497	4.077632401
489967	2131497	4.07897457
490067	2131497	4.080421005
490167	2131497	4.081971325
490267	2131497	4.083625137
490367	2131497	4.085382032
490467	2131497	4.087241593
490567	2131497	4.089203389
490667	2131497	4.091266978
490767	2131497	4.093431907
490867	2131497	4.095697712
490967	2131497	4.098063921
491067	2131497	4.10053005
491167	2131497	4.103095607
491267	2131497	4.105760092
491367	2131497	4.108522995
491467	2131497	4.111383799
491567	2131497	4.11434198
491667	2131497	4.117397007
491767	2131497	4.120548341
491867	2131497	4.123795437
491967	2131497	4.127137746
492067	2131497	4.130574712
492167	2131497	4.134105774
492267	2131497	4.137730366
