x	y	car_pre_sup
486767	2137697	1.312844065
486867	2137697	1.307834393
486967	2137697	1.302864244
487067	2137697	1.297939405
487167	2137697	1.293065682
487267	2137697	1.288248799
487367	2137697	1.283494308
487467	2137697	1.278807509
487567	2137697	1.274193381
487667	2137697	1.269656537
487767	2137697	1.265201183
487867	2137697	1.260831097
487967	2137697	1.256549618
488067	2137697	1.252359641
488167	2137697	1.248263623
488267	2137697	1.244263598
488367	2137697	1.240361192
488467	2137697	1.236557644
491167	2137697	1.169268077
491267	2137697	1.167898025
491367	2137697	1.166592304
491467	2137697	1.165349398
491567	2137697	1.164167832
491667	2137697	1.163046173
491767	2137697	1.161983026
491867	2137697	1.16097704
491967	2137697	1.160026906
492067	2137697	1.159131357
492167	2137697	1.15828917
492267	2137697	1.157499161
492367	2137697	1.156760192
492467	2137697	1.156071165
492567	2137697	1.155431022
492667	2137697	1.154838746
492767	2137697	1.154293361
492867	2137697	1.153793928
492967	2137697	1.153339548
493067	2137697	1.152929358
493167	2137697	1.152562531
493267	2137697	1.152238275
493367	2137697	1.151955834
493467	2137697	1.151714482
493567	2137697	1.151513529
493667	2137697	1.151352312
493767	2137697	1.1512302
493867	2137697	1.151146591
493967	2137697	1.151100909
494067	2137697	1.151092606
494167	2137697	1.15112116
494267	2137697	1.151186072
494367	2137697	1.151286868
494467	2137697	1.151423095
494567	2137697	1.151594322
494667	2137697	1.151800139
494767	2137697	1.152040155
494867	2137697	1.152313999
494967	2137697	1.152621315
495067	2137697	1.152961768
495167	2137697	1.153335034
495267	2137697	1.153740808
495367	2137697	1.1541788
495467	2137697	1.15464873
495567	2137697	1.155150335
495667	2137697	1.155683363
495767	2137697	1.156247572
495867	2137697	1.156842734
495967	2137697	1.15746863
496067	2137697	1.158125051
483467	2137797	1.636422346
483567	2137797	1.621405667
483667	2137797	1.60616218
483767	2137797	1.590712824
483867	2137797	1.575086095
483967	2137797	1.559320004
484067	2137797	1.543464472
484167	2137797	1.527584201
484267	2137797	1.511761956
484367	2137797	1.496101982
484467	2137797	1.48073293
484567	2137797	1.465808998
484667	2137797	1.451507233
484767	2137797	1.438018236
484867	2137797	1.425527933
484967	2137797	1.414190653
485067	2137797	1.404098635
485167	2137797	1.395257835
485267	2137797	1.387579958
485367	2137797	1.380894358
485467	2137797	1.374975292
485567	2137797	1.369577047
485667	2137797	1.36447165
485767	2137797	1.359482801
485867	2137797	1.354503326
485967	2137797	1.34948749
486067	2137797	1.344427458
486167	2137797	1.339331339
486267	2137797	1.334210883
486367	2137797	1.329077005
486467	2137797	1.323939066
486567	2137797	1.318805317
486667	2137797	1.313683445
486767	2137797	1.308580923
486867	2137797	1.303505177
486967	2137797	1.298463611
487067	2137797	1.29346356
487167	2137797	1.288512207
487267	2137797	1.283616489
487367	2137797	1.27878302
487467	2137797	1.274018009
487567	2137797	1.269327211
487667	2137797	1.264715883
487767	2137797	1.260188757
487867	2137797	1.255750033
487967	2137797	1.251403373
488067	2137797	1.247151911
488167	2137797	1.242998271
488267	2137797	1.238944586
488367	2137797	1.234992527
491167	2137797	1.163668136
491267	2137797	1.162311304
491367	2137797	1.161019229
491467	2137797	1.159790333
491567	2137797	1.158623083
491667	2137797	1.15751599
491767	2137797	1.156467611
491867	2137797	1.155476549
491967	2137797	1.154541452
492067	2137797	1.153661017
492167	2137797	1.152833982
492267	2137797	1.152059136
492367	2137797	1.151335309
492467	2137797	1.150661378
492567	2137797	1.150036261
492667	2137797	1.149458921
492767	2137797	1.148928363
492867	2137797	1.148443633
492967	2137797	1.148003816
493067	2137797	1.147608038
493167	2137797	1.147255461
493267	2137797	1.146945285
493367	2137797	1.146676745
493467	2137797	1.14644911
493567	2137797	1.146261686
493667	2137797	1.146113805
493767	2137797	1.146004836
493867	2137797	1.145934173
493967	2137797	1.145901242
494067	2137797	1.145905495
494167	2137797	1.14594641
494267	2137797	1.146023491
494367	2137797	1.146136266
494467	2137797	1.146284285
494567	2137797	1.146467121
494667	2137797	1.146684367
494767	2137797	1.146935638
494867	2137797	1.147220566
494967	2137797	1.147538802
495067	2137797	1.147890012
495167	2137797	1.148273882
495267	2137797	1.148690111
495367	2137797	1.149138413
495467	2137797	1.149618516
495567	2137797	1.150130162
495667	2137797	1.150673104
495767	2137797	1.151247107
495867	2137797	1.151851949
495967	2137797	1.152487416
496067	2137797	1.153153306
496167	2137797	1.153849425
483367	2137897	1.652317794
483467	2137897	1.63733336
483567	2137897	1.62207168
483667	2137897	1.606543275
483767	2137897	1.59076427
483867	2137897	1.574758063
483967	2137897	1.558557486
484067	2137897	1.542207606
484167	2137897	1.525769323
484267	2137897	1.509323888
484367	2137897	1.492978306
484467	2137897	1.47687122
484567	2137897	1.461177972
484667	2137897	1.446112026
484767	2137897	1.431917899
484867	2137897	1.418849586
484967	2137897	1.407131295
485067	2137897	1.396906778
485167	2137897	1.388195788
485267	2137897	1.380879141
485367	2137897	1.374719651
485467	2137897	1.369405962
485567	2137897	1.364601769
485667	2137897	1.359998207
485767	2137897	1.355371267
485867	2137897	1.350615173
485967	2137897	1.34571868
486067	2137897	1.340711415
486167	2137897	1.335627074
486267	2137897	1.330491599
486367	2137897	1.325323366
486467	2137897	1.320135986
486567	2137897	1.314940587
486667	2137897	1.309747164
486767	2137897	1.304565236
486867	2137897	1.2994041
486967	2137897	1.294272879
487067	2137897	1.289180467
487167	2137897	1.284135438
487267	2137897	1.279145955
487367	2137897	1.274219686
487467	2137897	1.269363739
487567	2137897	1.264584617
487667	2137897	1.259888184
487767	2137897	1.255279659
487867	2137897	1.250763609
487967	2137897	1.24634397
488067	2137897	1.242024057
488167	2137897	1.237806603
488267	2137897	1.233693782
488367	2137897	1.229687253
491267	2137897	1.156766361
491367	2137897	1.155488231
491467	2137897	1.154273632
491567	2137897	1.15312097
491667	2137897	1.152028703
491767	2137897	1.150995335
491867	2137897	1.150019424
491967	2137897	1.149099575
492067	2137897	1.148234445
492167	2137897	1.147422739
492267	2137897	1.14666321
492367	2137897	1.145954663
492467	2137897	1.145295947
492567	2137897	1.144685958
492667	2137897	1.144123639
492767	2137897	1.143607975
492867	2137897	1.143137997
492967	2137897	1.142712777
493067	2137897	1.142331428
493167	2137897	1.141993103
493267	2137897	1.141696993
493367	2137897	1.141442328
493467	2137897	1.14122837
493567	2137897	1.141054421
493667	2137897	1.140919812
493767	2137897	1.140823909
493867	2137897	1.140766106
493967	2137897	1.140745828
494067	2137897	1.14076253
494167	2137897	1.140815691
494267	2137897	1.140904818
494367	2137897	1.141029441
494467	2137897	1.141189114
494567	2137897	1.141383416
494667	2137897	1.141611943
494767	2137897	1.141874315
494867	2137897	1.142170168
494967	2137897	1.14249916
495067	2137897	1.142860964
495167	2137897	1.143255269
495267	2137897	1.143681781
495367	2137897	1.14414022
495467	2137897	1.144630322
495567	2137897	1.145151832
495667	2137897	1.145704512
495767	2137897	1.146288132
495867	2137897	1.146902476
495967	2137897	1.147547338
496067	2137897	1.14822252
496167	2137897	1.148927836
496267	2137897	1.149663106
483267	2137997	1.66882069
483367	2137997	1.653967715
483467	2137997	1.638800185
483567	2137997	1.62331982
483667	2137997	1.607532031
483767	2137997	1.59144715
483867	2137997	1.575082075
483967	2137997	1.558462483
484067	2137997	1.541625828
484167	2137997	1.524625438
484267	2137997	1.507536078
484367	2137997	1.490461393
484467	2137997	1.473543409
484567	2137997	1.456973461
484667	2137997	1.441001716
484767	2137997	1.425938142
484867	2137997	1.412132137
484967	2137997	1.399917514
485067	2137997	1.389525789
485167	2137997	1.381003058
485267	2137997	1.374181378
485367	2137997	1.368722858
485467	2137997	1.36419868
485567	2137997	1.360151934
485667	2137997	1.356152055
485767	2137997	1.351899136
485867	2137997	1.347314775
485967	2137997	1.342470855
486067	2137997	1.337459326
486167	2137997	1.332342488
486267	2137997	1.327156691
486367	2137997	1.321924094
486467	2137997	1.316660299
486567	2137997	1.311378173
486667	2137997	1.306089526
486767	2137997	1.300805753
486867	2137997	1.295538003
486967	2137997	1.290297143
487067	2137997	1.285093663
487167	2137997	1.279937553
487267	2137997	1.274838206
487367	2137997	1.269804335
487467	2137997	1.264843919
487567	2137997	1.259964163
487667	2137997	1.255171492
487767	2137997	1.250471545
487867	2137997	1.245869197
487967	2137997	1.241368584
488067	2137997	1.236973138
488167	2137997	1.232685626
488267	2137997	1.228508197
491367	2137997	1.149999754
491467	2137997	1.148799772
491567	2137997	1.147662003
491667	2137997	1.146584846
491767	2137997	1.145566757
491867	2137997	1.144606244
491967	2137997	1.143701869
492067	2137997	1.142852251
492167	2137997	1.142056058
492267	2137997	1.141312014
492367	2137997	1.140618891
492467	2137997	1.139975515
492567	2137997	1.13938076
492667	2137997	1.138833546
492767	2137997	1.138332843
492867	2137997	1.137877666
492967	2137997	1.137467073
493067	2137997	1.137100167
493167	2137997	1.136776091
493267	2137997	1.136494029
493367	2137997	1.136253204
493467	2137997	1.136052876
493567	2137997	1.135892341
493667	2137997	1.13577093
493767	2137997	1.135688007
493867	2137997	1.135642966
493967	2137997	1.135635235
494067	2137997	1.135664269
494167	2137997	1.13572955
494267	2137997	1.135830588
494367	2137997	1.135966918
494467	2137997	1.136138098
494567	2137997	1.13634371
494667	2137997	1.136583357
494767	2137997	1.136856664
494867	2137997	1.137163274
494967	2137997	1.137502849
495067	2137997	1.137875069
495167	2137997	1.138279629
495267	2137997	1.138716243
495367	2137997	1.139184636
495467	2137997	1.13968455
495567	2137997	1.140215739
495667	2137997	1.14077797
495767	2137997	1.14137102
495867	2137997	1.14199468
495967	2137997	1.142648749
496067	2137997	1.143333038
496167	2137997	1.144047365
496267	2137997	1.144791558
496367	2137997	1.145565454
482967	2138097	1.71406332
483067	2138097	1.700086544
483167	2138097	1.685784756
483267	2138097	1.671150378
483367	2138097	1.656176839
483467	2138097	1.640859033
483567	2138097	1.625193931
483667	2138097	1.60918139
483767	2138097	1.592825242
483867	2138097	1.576134778
483967	2138097	1.559126809
484067	2138097	1.541828559
484167	2138097	1.524281829
484267	2138097	1.50654905
484367	2138097	1.488722171
484467	2138097	1.470935584
484567	2138097	1.453384177
484667	2138097	1.436345812
484767	2138097	1.420201154
484867	2138097	1.405429086
484967	2138097	1.392539164
485067	2138097	1.381919922
485167	2138097	1.373667093
485267	2138097	1.367523009
485367	2138097	1.362982925
485467	2138097	1.359464324
485567	2138097	1.356380561
485667	2138097	1.353115628
485767	2138097	1.349199107
485867	2138097	1.344659732
485967	2138097	1.339764145
486067	2138097	1.334682186
486167	2138097	1.329488927
486267	2138097	1.32421895
486367	2138097	1.318892334
486467	2138097	1.313524361
486567	2138097	1.308128901
486667	2138097	1.302719473
486767	2138097	1.297309446
486867	2138097	1.291911957
486967	2138097	1.286539737
487067	2138097	1.281204947
487167	2138097	1.275919032
487267	2138097	1.270692617
487367	2138097	1.265535436
487467	2138097	1.260456289
487567	2138097	1.255463028
487667	2138097	1.250562562
487767	2138097	1.245760875
487867	2138097	1.241063065
487967	2138097	1.236473385
488067	2138097	1.231995295
488167	2138097	1.227631517
488267	2138097	1.223384092
491367	2138097	1.144554257
491467	2138097	1.143369247
491567	2138097	1.142246704
491667	2138097	1.141184971
491767	2138097	1.140182449
491867	2138097	1.139237601
491967	2138097	1.138348945
492067	2138097	1.137515058
492167	2138097	1.136734577
492267	2138097	1.13600619
492367	2138097	1.135328644
492467	2138097	1.134700738
492567	2138097	1.134121323
492667	2138097	1.133589302
492767	2138097	1.133103626
492867	2138097	1.132663295
492967	2138097	1.132267357
493067	2138097	1.131914903
493167	2138097	1.131605067
493267	2138097	1.131337028
493367	2138097	1.131110003
493467	2138097	1.130923249
493567	2138097	1.130776058
493667	2138097	1.130667761
493767	2138097	1.130597722
493867	2138097	1.130565337
493967	2138097	1.130570035
494067	2138097	1.130611272
494167	2138097	1.130688536
494267	2138097	1.13080134
494367	2138097	1.130949223
494467	2138097	1.13113175
494567	2138097	1.131348506
494667	2138097	1.131599102
494767	2138097	1.131883168
494867	2138097	1.132200352
494967	2138097	1.132550325
495067	2138097	1.132932773
495167	2138097	1.133347398
495267	2138097	1.13379392
495367	2138097	1.134272073
495467	2138097	1.134781604
495567	2138097	1.135322275
495667	2138097	1.135893859
495767	2138097	1.136496142
495867	2138097	1.13712892
495967	2138097	1.137792
496067	2138097	1.138485199
496167	2138097	1.139208343
496267	2138097	1.139961266
496367	2138097	1.140743811
496467	2138097	1.141555828
482867	2138197	1.730736436
482967	2138197	1.71706697
483067	2138197	1.703066247
483167	2138197	1.688723591
483267	2138197	1.674028546
483367	2138197	1.658971151
483467	2138197	1.643542295
483567	2138197	1.627734194
483667	2138197	1.611541044
483767	2138197	1.594959895
483867	2138197	1.577991862
483967	2138197	1.560643826
484067	2138197	1.542930894
484167	2138197	1.524880062
484267	2138197	1.506535847
484367	2138197	1.487969226
484467	2138197	1.46929216
484567	2138197	1.450681392
484667	2138197	1.432416328
484767	2138197	1.414932226
484867	2138197	1.398866885
484967	2138197	1.385015325
485067	2138197	1.374067332
485167	2138197	1.366217133
485267	2138197	1.36101604
485367	2138197	1.357641425
485467	2138197	1.355313439
485567	2138197	1.353405185
485667	2138197	1.351110155
485767	2138197	1.347352011
485867	2138197	1.342612506
485967	2138197	1.337561495
486067	2138197	1.33236547
486167	2138197	1.327067548
486267	2138197	1.321687086
486367	2138197	1.316239228
486467	2138197	1.310739028
486567	2138197	1.305202066
486667	2138197	1.299644249
486767	2138197	1.294081432
486867	2138197	1.288529083
486967	2138197	1.283002006
487067	2138197	1.277514141
487167	2138197	1.272078428
487267	2138197	1.26670671
487367	2138197	1.261409697
487467	2138197	1.256196942
487567	2138197	1.251076855
487667	2138197	1.246056733
487767	2138197	1.241142808
487867	2138197	1.236340294
487967	2138197	1.231653461
488067	2138197	1.227085697
488167	2138197	1.22263958
488267	2138197	1.21831695
491467	2138197	1.137982568
491567	2138197	1.136875616
491667	2138197	1.135829646
491767	2138197	1.134843005
491867	2138197	1.133914108
491967	2138197	1.13304143
492067	2138197	1.13222351
492167	2138197	1.131458948
492267	2138197	1.130746402
492367	2138197	1.13008459
492467	2138197	1.129472287
492567	2138197	1.128908322
492667	2138197	1.12839158
492767	2138197	1.127920996
492867	2138197	1.127495555
492967	2138197	1.127114295
493067	2138197	1.126776296
493167	2138197	1.126480686
493267	2138197	1.126226637
493367	2138197	1.126013363
493467	2138197	1.125840116
493567	2138197	1.12570619
493667	2138197	1.125610915
493767	2138197	1.125553653
493867	2138197	1.125533806
493967	2138197	1.125550802
494067	2138197	1.125604104
494167	2138197	1.125693202
494267	2138197	1.125817614
494367	2138197	1.125976886
494467	2138197	1.126170586
494567	2138197	1.126398308
494667	2138197	1.126659668
494767	2138197	1.126954303
494867	2138197	1.12728187
494967	2138197	1.127642044
495067	2138197	1.12803452
495167	2138197	1.128459007
495267	2138197	1.128915233
495367	2138197	1.129402939
495467	2138197	1.12992188
495567	2138197	1.130471825
495667	2138197	1.131052554
495767	2138197	1.131663862
495867	2138197	1.132305551
495967	2138197	1.132977436
496067	2138197	1.13367934
496167	2138197	1.134411097
496267	2138197	1.135172547
496367	2138197	1.13596354
496467	2138197	1.136783933
482867	2138297	1.734178399
482967	2138297	1.720529167
483067	2138297	1.706536805
483167	2138297	1.692188431
483267	2138297	1.677470969
483367	2138297	1.662371335
483467	2138297	1.646876694
483567	2138297	1.630974807
483667	2138297	1.614654502
483767	2138297	1.59790631
483867	2138297	1.580723341
483967	2138297	1.563102503
484067	2138297	1.545046271
484167	2138297	1.52656536
