x	y	error_car_pre_tot
492067	2129497	1.018001477
492167	2129497	1.019024949
492267	2129497	1.020077049
492367	2129497	1.021157708
492467	2129497	1.022266854
492567	2129497	1.023404414
492667	2129497	1.024570313
494567	2129497	1.051988121
494667	2129497	1.05370123
494767	2129497	1.05544056
494867	2129497	1.05720599
494967	2129497	1.058997395
499067	2129497	1.153122329
499167	2129497	1.155878702
499267	2129497	1.158654872
499367	2129497	1.161450691
499467	2129497	1.164266008
499567	2129497	1.167100675
499667	2129497	1.169954544
499767	2129497	1.172827466
499867	2129497	1.175719295
499967	2129497	1.178629884
500067	2129497	1.181559084
500167	2129497	1.184506751
500267	2129497	1.187472738
500367	2129497	1.190456901
500467	2129497	1.193459094
500567	2129497	1.196479174
500667	2129497	1.199516997
500767	2129497	1.202572421
500867	2129497	1.205645302
500967	2129497	1.2087355
501067	2129497	1.211842873
501167	2129497	1.214967282
501267	2129497	1.218108586
501367	2129497	1.221266647
501467	2129497	1.224441326
501567	2129497	1.227632486
501667	2129497	1.230839991
501767	2129497	1.234063704
501867	2129497	1.237303491
501967	2129497	1.240559217
502067	2129497	1.243830748
502167	2129497	1.247117952
502267	2129497	1.250420697
502367	2129497	1.253738851
502467	2129497	1.257072284
502567	2129497	1.260420868
502667	2129497	1.263784472
502767	2129497	1.267162971
502867	2129497	1.270556235
502967	2129497	1.273964141
503067	2129497	1.277386561
503167	2129497	1.280823373
503267	2129497	1.284274453
503367	2129497	1.287739678
503467	2129497	1.291218926
503567	2129497	1.294712078
503667	2129497	1.298219012
503767	2129497	1.301739611
503867	2129497	1.305273755
503967	2129497	1.308821329
504067	2129497	1.312382215
504167	2129497	1.315956299
504267	2129497	1.319543465
504367	2129497	1.323143601
504467	2129497	1.326756594
504567	2129497	1.330382332
504667	2129497	1.334020704
487467	2129597	0.997294924
487567	2129597	0.996970737
487667	2129597	0.996675623
487767	2129597	0.996409634
487867	2129597	0.996172818
487967	2129597	0.995965221
488067	2129597	0.995786886
488567	2129597	0.995335524
488667	2129597	0.995333555
488767	2129597	0.995361089
488867	2129597	0.995418152
488967	2129597	0.995504765
489067	2129597	0.995620947
489167	2129597	0.995766717
489267	2129597	0.995942088
489367	2129597	0.996147073
489467	2129597	0.99638168
489567	2129597	0.996645917
489667	2129597	0.996939786
489767	2129597	0.99726329
489867	2129597	0.997616427
489967	2129597	0.997999194
490067	2129597	0.998411582
490167	2129597	0.998853583
490267	2129597	0.999325184
490367	2129597	0.999826371
490467	2129597	1.000357125
490567	2129597	1.000917425
490667	2129597	1.00150725
490767	2129597	1.002126572
490867	2129597	1.002775363
490967	2129597	1.00345359
491067	2129597	1.004161221
491167	2129597	1.004898216
491267	2129597	1.005664538
491367	2129597	1.006460142
491467	2129597	1.007284984
491567	2129597	1.008139015
491667	2129597	1.009022184
491767	2129597	1.009934438
491867	2129597	1.010875721
491967	2129597	1.011845974
492067	2129597	1.012845134
492167	2129597	1.013873138
492267	2129597	1.014929918
492367	2129597	1.016015406
492467	2129597	1.017129529
492567	2129597	1.018272213
492667	2129597	1.019443379
492767	2129597	1.020642949
494167	2129597	1.040368974
494267	2129597	1.041983428
494367	2129597	1.043624696
494467	2129597	1.045292662
494567	2129597	1.046987207
494667	2129597	1.04870821
494767	2129597	1.05045555
494867	2129597	1.052229102
494967	2129597	1.054028741
495067	2129597	1.055854339
495167	2129597	1.057705768
496867	2129597	1.093001107
496967	2129597	1.095294041
497067	2129597	1.097610135
497167	2129597	1.099949241
497267	2129597	1.10231121
497367	2129597	1.104695891
497467	2129597	1.107103133
497567	2129597	1.109532787
497667	2129597	1.111984701
498767	2129597	1.140381489
498867	2129597	1.14308867
498967	2129597	1.145816135
499067	2129597	1.148563731
499167	2129597	1.151331307
499267	2129597	1.154118713
499367	2129597	1.156925796
499467	2129597	1.159752406
499567	2129597	1.162598394
499667	2129597	1.165463609
499767	2129597	1.168347901
499867	2129597	1.171251122
499967	2129597	1.174173124
500067	2129597	1.177113757
500167	2129597	1.180072874
500267	2129597	1.183050328
500367	2129597	1.186045973
500467	2129597	1.189059662
500567	2129597	1.192091251
500667	2129597	1.195140593
500767	2129597	1.198207546
500867	2129597	1.201291965
500967	2129597	1.204393708
501067	2129597	1.207512633
501167	2129597	1.210648597
501267	2129597	1.213801461
501367	2129597	1.216971084
501467	2129597	1.220157326
501567	2129597	1.22336005
501667	2129597	1.226579117
501767	2129597	1.229814391
501867	2129597	1.233065736
501967	2129597	1.236333015
502067	2129597	1.239616094
502167	2129597	1.24291484
502267	2129597	1.24622912
502367	2129597	1.249558801
502467	2129597	1.252903752
502567	2129597	1.256263844
502667	2129597	1.259638945
502767	2129597	1.263028929
502867	2129597	1.266433667
502967	2129597	1.269853032
503067	2129597	1.273286898
503167	2129597	1.276735141
503267	2129597	1.280197636
503367	2129597	1.283674259
503467	2129597	1.287164889
503567	2129597	1.290669403
503667	2129597	1.294187683
503767	2129597	1.297719607
503867	2129597	1.301265057
503967	2129597	1.304823915
504067	2129597	1.308396065
504167	2129597	1.311981391
504267	2129597	1.315579777
504367	2129597	1.31919111
504467	2129597	1.322815276
504567	2129597	1.326452163
504667	2129597	1.330101659
487567	2129697	0.991773125
487667	2129697	0.991475604
487767	2129697	0.991207352
487867	2129697	0.990968418
488467	2129697	0.990152973
488567	2129697	0.990120454
488667	2129697	0.990117564
488767	2129697	0.990144331
488867	2129697	0.99020078
488967	2129697	0.990286934
489067	2129697	0.990402813
489167	2129697	0.990548434
489267	2129697	0.990723813
489367	2129697	0.990928963
489467	2129697	0.991163892
489567	2129697	0.991428608
489667	2129697	0.991723115
489767	2129697	0.992047415
489867	2129697	0.992401507
489967	2129697	0.992785386
490067	2129697	0.993199047
490167	2129697	0.993642479
490267	2129697	0.994115671
490367	2129697	0.994618607
490467	2129697	0.99515127
490567	2129697	0.99571364
490667	2129697	0.996305691
490767	2129697	0.9969274
490867	2129697	0.997578736
490967	2129697	0.998259667
491067	2129697	0.998970159
491167	2129697	0.999710175
491267	2129697	1.000479673
491367	2129697	1.001278612
491467	2129697	1.002106944
491567	2129697	1.002964622
491667	2129697	1.003851594
491767	2129697	1.004767805
491867	2129697	1.005713199
491967	2129697	1.006687716
492067	2129697	1.007691293
492167	2129697	1.008723866
492267	2129697	1.009785366
492367	2129697	1.010875723
492467	2129697	1.011994865
492567	2129697	1.013142715
492667	2129697	1.014319194
492767	2129697	1.015524223
492867	2129697	1.016757718
492967	2129697	1.018019593
493067	2129697	1.01930976
493867	2129697	1.030638225
493967	2129697	1.032178657
494067	2129697	1.033746372
494167	2129697	1.035341256
494267	2129697	1.036963194
494367	2129697	1.03861207
494467	2129697	1.040287764
494567	2129697	1.041990156
494667	2129697	1.043719125
494767	2129697	1.045474545
494867	2129697	1.047256292
494967	2129697	1.049064238
495067	2129697	1.050898253
495167	2129697	1.052758208
495267	2129697	1.05464397
495367	2129697	1.056555406
495467	2129697	1.058492381
496667	2129697	1.083677342
496767	2129697	1.085933507
496867	2129697	1.088213204
496967	2129697	1.090516284
497067	2129697	1.092842596
497167	2129697	1.095191989
497267	2129697	1.097564312
497367	2129697	1.099959412
497467	2129697	1.102377139
497567	2129697	1.104817338
497667	2129697	1.107279857
497767	2129697	1.109764543
497867	2129697	1.112271241
497967	2129697	1.114799799
498067	2129697	1.117350062
498467	2129697	1.127765087
498567	2129697	1.130421566
498667	2129697	1.133098825
498767	2129697	1.135796712
498867	2129697	1.138515071
498967	2129697	1.141253751
499067	2129697	1.144012596
499167	2129697	1.146791454
499267	2129697	1.149590173
499367	2129697	1.152408599
499467	2129697	1.15524658
499567	2129697	1.158103965
499667	2129697	1.160980602
499767	2129697	1.16387634
499867	2129697	1.166791029
499967	2129697	1.169724517
500067	2129697	1.172676657
500167	2129697	1.175647298
500267	2129697	1.178636292
500367	2129697	1.181643491
500467	2129697	1.184668748
500567	2129697	1.187711915
500667	2129697	1.190772848
500767	2129697	1.193851399
500867	2129697	1.196947425
500967	2129697	1.200060781
501067	2129697	1.203191324
501167	2129697	1.206338911
501267	2129697	1.2095034
501367	2129697	1.21268465
501467	2129697	1.21588252
501567	2129697	1.219096871
501667	2129697	1.222327564
501767	2129697	1.225574461
501867	2129697	1.228837424
501967	2129697	1.232116317
502067	2129697	1.235411004
502167	2129697	1.238721351
502267	2129697	1.242047224
502367	2129697	1.24538849
502467	2129697	1.248745016
502567	2129697	1.252116671
502667	2129697	1.255503326
502767	2129697	1.258904849
502867	2129697	1.262321114
502967	2129697	1.265751991
503067	2129697	1.269197355
503167	2129697	1.27265708
503267	2129697	1.27613104
503367	2129697	1.279619111
503467	2129697	1.283121171
503567	2129697	1.286637098
503667	2129697	1.290166769
503767	2129697	1.293710065
503867	2129697	1.297266867
503967	2129697	1.300837055
504067	2129697	1.304420514
504167	2129697	1.308017125
504267	2129697	1.311626773
504367	2129697	1.315249345
504467	2129697	1.318884725
504567	2129697	1.322532801
504667	2129697	1.326193462
487567	2129797	0.986578122
487667	2129797	0.986278158
487767	2129797	0.986007609
488367	2129797	0.985004681
488467	2129797	0.984941314
488567	2129797	0.984907699
488667	2129797	0.984903866
488767	2129797	0.984929845
488867	2129797	0.984985662
488967	2129797	0.985071339
489067	2129797	0.985186898
489167	2129797	0.985332357
489267	2129797	0.985507732
489367	2129797	0.985713035
489467	2129797	0.985948277
489567	2129797	0.986213465
489667	2129797	0.986508604
489767	2129797	0.986833696
489867	2129797	0.987188739
489967	2129797	0.987573731
490067	2129797	0.987988665
490167	2129797	0.988433531
490267	2129797	0.988908317
490367	2129797	0.98941301
490467	2129797	0.989947589
490567	2129797	0.990512036
490667	2129797	0.991106327
490767	2129797	0.991730435
490867	2129797	0.992384331
490967	2129797	0.993067982
491067	2129797	0.993781355
491167	2129797	0.99452441
491267	2129797	0.995297108
491367	2129797	0.996099404
491467	2129797	0.996931253
491567	2129797	0.997792605
491667	2129797	0.998683407
491767	2129797	0.999603606
491867	2129797	1.000553143
491967	2129797	1.001531959
492067	2129797	1.002539989
492167	2129797	1.003577167
492267	2129797	1.004643426
492367	2129797	1.005738693
492467	2129797	1.006862895
492567	2129797	1.008015955
492667	2129797	1.009197793
492767	2129797	1.010408328
492867	2129797	1.011647475
492967	2129797	1.012915147
493067	2129797	1.014211255
493167	2129797	1.015535706
493267	2129797	1.016888406
493367	2129797	1.018269258
493467	2129797	1.019678163
493567	2129797	1.02111502
493667	2129797	1.022579724
493767	2129797	1.02407217
493867	2129797	1.02559225
493967	2129797	1.027139853
494067	2129797	1.028714867
494167	2129797	1.030317177
494267	2129797	1.031946667
494367	2129797	1.033603218
494467	2129797	1.03528671
494567	2129797	1.03699702
494667	2129797	1.038734025
494767	2129797	1.040497599
494867	2129797	1.042287614
494967	2129797	1.04410394
495067	2129797	1.045946448
495167	2129797	1.047815004
495267	2129797	1.049709475
495367	2129797	1.051629725
495467	2129797	1.053575618
495567	2129797	1.055547014
495667	2129797	1.057543776
495767	2129797	1.059565761
495867	2129797	1.061612829
495967	2129797	1.063684835
496067	2129797	1.065781636
496167	2129797	1.067903087
496267	2129797	1.070049041
496367	2129797	1.072219351
496467	2129797	1.07441387
496567	2129797	1.076632447
496667	2129797	1.078874934
496767	2129797	1.081141179
496867	2129797	1.083431033
496967	2129797	1.085744343
497067	2129797	1.088080956
497167	2129797	1.09044072
497267	2129797	1.092823481
497367	2129797	1.095229086
497467	2129797	1.09765738
497567	2129797	1.100108209
497667	2129797	1.102581417
497767	2129797	1.105076849
497867	2129797	1.10759435
497967	2129797	1.110133764
498067	2129797	1.112694936
498167	2129797	1.11527771
498267	2129797	1.117881928
498367	2129797	1.120507437
498467	2129797	1.123154079
498567	2129797	1.125821699
498667	2129797	1.128510141
498767	2129797	1.131219248
498867	2129797	1.133948867
498967	2129797	1.136698841
499067	2129797	1.139469016
499167	2129797	1.142259235
499267	2129797	1.145069346
499367	2129797	1.147899193
499467	2129797	1.150748624
499567	2129797	1.153617483
499667	2129797	1.156505619
499767	2129797	1.159412879
499867	2129797	1.162339111
499967	2129797	1.165284162
500067	2129797	1.168247882
500167	2129797	1.171230121
500267	2129797	1.174230728
500367	2129797	1.177249554
500467	2129797	1.18028645
500567	2129797	1.183341268
500667	2129797	1.18641386
500767	2129797	1.18950408
500867	2129797	1.192611782
500967	2129797	1.19573682
501067	2129797	1.198879049
501167	2129797	1.202038325
501267	2129797	1.205214506
501367	2129797	1.208407448
501467	2129797	1.211617011
501567	2129797	1.214843053
501667	2129797	1.218085434
501767	2129797	1.221344016
501867	2129797	1.224618659
501967	2129797	1.227909227
502067	2129797	1.231215582
502167	2129797	1.23453759
502267	2129797	1.237875114
502367	2129797	1.241228022
502467	2129797	1.24459618
502567	2129797	1.247979455
502667	2129797	1.251377717
502767	2129797	1.254790835
502867	2129797	1.25821868
502967	2129797	1.261661123
503067	2129797	1.265118036
503167	2129797	1.268589294
503267	2129797	1.27207477
503367	2129797	1.275574339
503467	2129797	1.279087878
503567	2129797	1.282615264
503667	2129797	1.286156375
503767	2129797	1.28971109
503867	2129797	1.293279289
503967	2129797	1.296860852
504067	2129797	1.300455663
504167	2129797	1.304063603
504267	2129797	1.307684556
504367	2129797	1.311318408
504467	2129797	1.314965044
504567	2129797	1.31862435
504667	2129797	1.322296215
487567	2129897	0.981385774
487667	2129897	0.98108333
487767	2129897	0.980810449
488267	2129897	0.979891186
488367	2129897	0.979796673
488467	2129897	0.979732031
488567	2129897	0.979697296
488667	2129897	0.979692498
488767	2129897	0.979717669
488867	2129897	0.979772833
488967	2129897	0.979858016
489067	2129897	0.97997324
489167	2129897	0.980118522
489267	2129897	0.980293879
489367	2129897	0.980499325
489467	2129897	0.98073487
489567	2129897	0.981000522
489667	2129897	0.981296286
489767	2129897	0.981622164
489867	2129897	0.981978157
489967	2129897	0.98236426
490067	2129897	0.982780467
490167	2129897	0.983226769
490267	2129897	0.983703155
490367	2129897	0.984209609
490467	2129897	0.984746113
490567	2129897	0.985312647
490667	2129897	0.985909188
490767	2129897	0.986535708
490867	2129897	0.987192178
490967	2129897	0.987878567
491067	2129897	0.988594838
491167	2129897	0.989340953
491267	2129897	0.990116872
491367	2129897	0.99092255
491467	2129897	0.99175794
491567	2129897	0.992622993
491667	2129897	0.993517656
491767	2129897	0.994441873
491867	2129897	0.995395587
491967	2129897	0.996378735
492067	2129897	0.997391253
492167	2129897	0.998433076
492267	2129897	0.999504132
492367	2129897	1.000604351
492467	2129897	1.001733656
492567	2129897	1.002891971
492667	2129897	1.004079213
492767	2129897	1.005295302
492867	2129897	1.00654015
492967	2129897	1.00781367
493067	2129897	1.00911577
493167	2129897	1.010446357
493267	2129897	1.011805336
493367	2129897	1.013192609
493467	2129897	1.014608074
493567	2129897	1.016051628
493667	2129897	1.017523167
493767	2129897	1.019022583
493867	2129897	1.020549766
493967	2129897	1.022104603
494067	2129897	1.023686982
494167	2129897	1.025296785
494267	2129897	1.026933895
494367	2129897	1.028598191
494467	2129897	1.030289551
494567	2129897	1.032007851
494667	2129897	1.033752965
494767	2129897	1.035524765
494867	2129897	1.037323122
494967	2129897	1.039147905
495067	2129897	1.040998981
495167	2129897	1.042876215
495267	2129897	1.044779472
495367	2129897	1.046708615
495467	2129897	1.048663503
495567	2129897	1.050643999
495667	2129897	1.052649959
495767	2129897	1.054681241
495867	2129897	1.056737701
495967	2129897	1.058819195
496067	2129897	1.060925575
496167	2129897	1.063056694
496267	2129897	1.065212405
496367	2129897	1.067392558
496467	2129897	1.069597002
496567	2129897	1.071825588
