x	y	tasa_hundim
495767	2131597	-0.259765
495867	2131597	-0.2519688
495967	2131597	-0.2443968
496067	2131597	-0.262766
496167	2131597	-0.2727192
496267	2131597	-0.2709044
496367	2131597	-0.258312
496467	2131597	-0.2660423
496567	2131597	-0.3170612
496667	2131597	-0.3063614
496767	2131597	-0.2880444
496867	2131597	-0.2825586
496967	2131597	-0.2785968
497067	2131597	-0.2662091
497167	2131597	-0.2662427
497267	2131597	-0.2810943
497367	2131597	-0.2808574
497467	2131597	-0.2557041
497567	2131597	-0.2647975
497667	2131597	-0.2683449
497767	2131597	-0.2596239
497867	2131597	-0.2419119
497967	2131597	-0.2179301
498067	2131597	-0.2289388
498167	2131597	-0.2266488
498267	2131597	-0.2436347
498367	2131597	-0.2390763
498467	2131597	-0.2409704
498567	2131597	-0.2364304
498667	2131597	-0.2301834
498767	2131597	-0.2289082
498867	2131597	-0.2338312
498967	2131597	-0.2450458
499067	2131597	-0.2610669
499167	2131597	-0.2525691
499267	2131597	-0.2632875
499367	2131597	-0.2735479
499467	2131597	-0.2654384
499567	2131597	-0.2554732
499667	2131597	-0.2561545
499767	2131597	-0.2563115
499867	2131597	-0.2589687
499967	2131597	-0.2650353
500067	2131597	-0.284922
500167	2131597	-0.2960404
500267	2131597	-0.2958637
500367	2131597	-0.292788
500467	2131597	-0.2928659
500567	2131597	-0.2774671
500667	2131597	-0.2694797
500767	2131597	-0.2695104
500867	2131597	-0.285375
500967	2131597	-0.2879197
501067	2131597	-0.2953724
501167	2131597	-0.3076608
501267	2131597	-0.2943629
501367	2131597	-0.2912956
501467	2131597	-0.2797908
501567	2131597	-0.2757972
501667	2131597	-0.2922058
501767	2131597	-0.2866749
501867	2131597	-0.2912052
501967	2131597	-0.2815046
502067	2131597	-0.3037741
502167	2131597	-0.3071636
502267	2131597	-0.2972658
502367	2131597	-0.3009396
502467	2131597	
502567	2131597	-0.2812946
502667	2131597	-0.2887591
502767	2131597	-0.2493611
502867	2131597	-0.2455908
502967	2131597	-0.2597528
503067	2131597	-0.2600251
503167	2131597	-0.2974611
503267	2131597	-0.3185075
503367	2131597	-0.316524
503467	2131597	-0.3273878
503567	2131597	-0.2824706
503667	2131597	-0.2677071
503767	2131597	-0.2629066
503867	2131597	-0.244101
503967	2131597	-0.2524643
504067	2131597	-0.2422601
504167	2131597	-0.2378126
504267	2131597	-0.2342418
504367	2131597	-0.2315139
504467	2131597	-0.2281325
504567	2131597	-0.2285669
504667	2131597	-0.2251541
504767	2131597	-0.218558
504867	2131597	-0.2222815
504967	2131597	-0.2193149
505067	2131597	-0.2218578
505167	2131597	-0.2201522
505267	2131597	-0.2207168
505367	2131597	-0.217674
505467	2131597	-0.2226995
505567	2131597	-0.2032789
505667	2131597	-0.1967857
505767	2131597	-0.2006603
505867	2131597	-0.1853217
505967	2131597	-0.1844241
506067	2131597	-0.1825336
506167	2131597	-0.1791199
506267	2131597	-0.1787181
506367	2131597	-0.1832387
506467	2131597	-0.1820219
506567	2131597	-0.1822579
506667	2131597	-0.1752084
506767	2131597	-0.1743711
482467	2131697	0.003892
482667	2131697	0.0018272
482767	2131697	0.0030725
482867	2131697	0.002088
482967	2131697	0.0019248
485267	2131697	-0.0047758
485367	2131697	-0.0043602
485467	2131697	-0.0044369
485567	2131697	-0.0027587
485667	2131697	-0.0041294
485767	2131697	-0.0029668
485867	2131697	-0.0045004
485967	2131697	-0.0075978
486067	2131697	-0.0074126
486167	2131697	-0.0084705
486267	2131697	-0.0083102
486367	2131697	-0.0087747
486467	2131697	-0.0090365
486567	2131697	-0.0092021
486667	2131697	-0.0133213
486767	2131697	-0.0175643
486867	2131697	-0.0189963
486967	2131697	-0.0188132
487067	2131697	-0.0206392
487167	2131697	-0.0269991
487267	2131697	-0.02882
487367	2131697	-0.0329606
487467	2131697	-0.0396001
487567	2131697	-0.0418819
487667	2131697	-0.0487031
487767	2131697	-0.0514271
487867	2131697	-0.0547076
487967	2131697	-0.0563853
488067	2131697	-0.0583373
488167	2131697	-0.071927
488267	2131697	-0.0717947
488367	2131697	-0.0837419
488467	2131697	-0.0764313
488567	2131697	-0.0853463
488667	2131697	-0.0908681
488767	2131697	-0.1037346
488867	2131697	-0.0842672
488967	2131697	-0.0820384
489067	2131697	-0.0839945
489167	2131697	-0.0797957
489267	2131697	-0.0863047
489367	2131697	-0.0755184
489467	2131697	-0.1024266
489567	2131697	-0.0868221
489667	2131697	-0.1124717
489767	2131697	-0.1092045
489867	2131697	-0.119299
489967	2131697	-0.1277378
490067	2131697	-0.1354568
490167	2131697	-0.1417472
490267	2131697	
490367	2131697	-0.1455494
490467	2131697	-0.1448184
490567	2131697	-0.1409155
490667	2131697	
490767	2131697	
490867	2131697	
490967	2131697	
491067	2131697	-0.1485218
491167	2131697	
491267	2131697	-0.1472639
491367	2131697	-0.1433228
491467	2131697	-0.1350829
491567	2131697	-0.1419591
491667	2131697	-0.1195986
491767	2131697	
491867	2131697	-0.1223657
491967	2131697	-0.1163548
492067	2131697	
492167	2131697	
492267	2131697	
492367	2131697	-0.1667141
492467	2131697	-0.1418994
492567	2131697	-0.1496464
492667	2131697	-0.1617225
492767	2131697	-0.1440962
492867	2131697	-0.1561031
492967	2131697	-0.1747676
493067	2131697	-0.1692921
493167	2131697	-0.1926518
493267	2131697	-0.1879293
493367	2131697	-0.1960561
493467	2131697	-0.2120193
493567	2131697	-0.2145733
493667	2131697	-0.2130601
493767	2131697	-0.1996378
493867	2131697	-0.203063
493967	2131697	-0.2042266
494067	2131697	-0.2156412
494167	2131697	-0.2134888
494267	2131697	-0.2122029
494367	2131697	-0.2146854
494467	2131697	-0.2254676
494567	2131697	-0.2101714
494667	2131697	-0.206385
494767	2131697	-0.2320803
494867	2131697	-0.2452448
494967	2131697	-0.2519546
495067	2131697	-0.2447543
495167	2131697	-0.2347307
495267	2131697	-0.231381
495367	2131697	-0.2338107
495467	2131697	-0.2424063
495567	2131697	-0.2508771
495667	2131697	-0.2412764
495767	2131697	-0.24624
495867	2131697	-0.2389302
495967	2131697	-0.2334419
496067	2131697	-0.2512634
496167	2131697	-0.265177
496267	2131697	-0.2543484
496367	2131697	-0.2549858
496467	2131697	-0.2587252
496567	2131697	-0.320708
496667	2131697	-0.2918435
496767	2131697	-0.2970561
496867	2131697	-0.2784535
496967	2131697	-0.278846
497067	2131697	-0.257163
497167	2131697	-0.252326
497267	2131697	-0.2820919
497367	2131697	-0.2787567
497467	2131697	-0.2599796
497567	2131697	-0.2634009
497667	2131697	-0.2648198
497767	2131697	-0.2417598
497867	2131697	-0.2417329
497967	2131697	-0.203219
498067	2131697	-0.2307902
498167	2131697	-0.2234076
498267	2131697	-0.2404844
498367	2131697	-0.2448316
498467	2131697	-0.2327094
498567	2131697	-0.2422914
498667	2131697	-0.2369254
498767	2131697	-0.2263117
498867	2131697	-0.2376339
498967	2131697	-0.2416888
499067	2131697	-0.2634408
499167	2131697	-0.2711463
499267	2131697	-0.270296
499367	2131697	-0.2783183
499467	2131697	-0.2650038
499567	2131697	-0.2554058
499667	2131697	-0.2510933
499767	2131697	-0.2564391
499867	2131697	-0.2578506
499967	2131697	-0.2659011
500067	2131697	-0.2888654
500167	2131697	-0.2933749
500267	2131697	-0.2963134
500367	2131697	-0.2943504
500467	2131697	-0.2990373
500567	2131697	-0.2922437
500667	2131697	-0.2825518
500767	2131697	-0.2796893
500867	2131697	-0.2943184
500967	2131697	-0.2985439
501067	2131697	-0.3090396
501167	2131697	-0.3240778
501267	2131697	-0.3117663
501367	2131697	-0.2889173
501467	2131697	-0.2791786
501567	2131697	-0.263412
501667	2131697	-0.2817199
501767	2131697	-0.2789809
501867	2131697	-0.2707198
501967	2131697	-0.2683844
502067	2131697	-0.2970473
502167	2131697	-0.3054505
502267	2131697	-0.2966665
502367	2131697	-0.2952912
502467	2131697	-0.2905445
502567	2131697	-0.2885051
502667	2131697	-0.3072276
502767	2131697	-0.2552736
502867	2131697	-0.2533036
502967	2131697	-0.268518
503067	2131697	-0.2652183
503167	2131697	-0.2928569
503267	2131697	-0.3074646
503367	2131697	-0.3290439
503467	2131697	-0.3559446
503567	2131697	-0.341411
503667	2131697	-0.2614565
503767	2131697	-0.2624056
503867	2131697	-0.2429896
503967	2131697	-0.2434765
504067	2131697	-0.2400134
504167	2131697	-0.2368421
504267	2131697	-0.2353134
504367	2131697	-0.2314874
504467	2131697	-0.2269361
504567	2131697	-0.2278817
504667	2131697	-0.2243251
504767	2131697	-0.2230818
504867	2131697	-0.2222347
504967	2131697	-0.2234417
505067	2131697	-0.2223051
505167	2131697	-0.2206717
505267	2131697	-0.2213914
505367	2131697	-0.2170428
505467	2131697	-0.2178861
505567	2131697	-0.2027241
505667	2131697	-0.1971905
505767	2131697	-0.1953415
505867	2131697	-0.1858095
505967	2131697	-0.1810554
506067	2131697	-0.1808423
506167	2131697	-0.1791137
506267	2131697	-0.1790449
506367	2131697	-0.1796006
506467	2131697	-0.1781182
506567	2131697	-0.1755648
506667	2131697	-0.1765896
506767	2131697	-0.1733653
482467	2131797	0.0037867
482567	2131797	0.0034411
482767	2131797	0.0029683
482867	2131797	0.0020241
482967	2131797	0.0029089
483067	2131797	0.0027834
483167	2131797	0.0019195
485067	2131797	-0.0007522
485167	2131797	-0.0034085
485267	2131797	-0.0037256
485367	2131797	-0.0043278
485467	2131797	-0.0027661
485567	2131797	-0.0020524
485667	2131797	-0.0032961
485767	2131797	-0.0045431
485867	2131797	-0.0033109
485967	2131797	-0.0075783
486067	2131797	-0.0067186
486167	2131797	-0.0088865
486267	2131797	-0.0098249
486367	2131797	-0.0095549
486467	2131797	-0.0102783
486567	2131797	-0.0102148
486667	2131797	-0.0163563
486767	2131797	-0.0170536
486867	2131797	-0.0184668
486967	2131797	-0.0191499
487067	2131797	-0.0206818
487167	2131797	-0.0265074
487267	2131797	-0.0296501
487367	2131797	-0.0326958
487467	2131797	-0.0343168
487567	2131797	-0.0379517
487667	2131797	-0.0465872
487767	2131797	-0.0507397
487867	2131797	-0.0526859
487967	2131797	-0.058193
488067	2131797	-0.0578771
488167	2131797	-0.0631428
488267	2131797	-0.0700117
488367	2131797	-0.0821096
488467	2131797	-0.0909894
488567	2131797	-0.0873422
488667	2131797	-0.090316
488767	2131797	-0.1082645
488867	2131797	-0.1032673
488967	2131797	-0.0780186
489067	2131797	-0.0891042
489167	2131797	-0.0691121
489267	2131797	-0.0916499
489367	2131797	-0.0840357
489467	2131797	-0.0841577
489567	2131797	-0.1013144
489667	2131797	-0.1085542
489767	2131797	-0.1130682
489867	2131797	-0.1168737
489967	2131797	-0.128345
490067	2131797	-0.1307971
490167	2131797	-0.1406166
490267	2131797	-0.1374034
490367	2131797	-0.1391972
490467	2131797	-0.146871
490567	2131797	
490667	2131797	-0.1416818
490767	2131797	
490867	2131797	
490967	2131797	-0.1490665
491067	2131797	
491167	2131797	
491267	2131797	-0.1289327
491367	2131797	-0.1265227
491467	2131797	-0.1130228
491567	2131797	-0.1308535
491667	2131797	-0.111472
491767	2131797	
491867	2131797	-0.125737
491967	2131797	-0.1337082
492067	2131797	-0.1354305
492167	2131797	-0.1270701
492267	2131797	-0.1269825
492367	2131797	-0.1389618
492467	2131797	-0.1404972
492567	2131797	-0.146262
492667	2131797	-0.1510375
492767	2131797	-0.160004
492867	2131797	-0.1555666
492967	2131797	-0.181658
493067	2131797	-0.1735179
493167	2131797	-0.1924407
493267	2131797	-0.2073178
493367	2131797	-0.2060672
493467	2131797	-0.2156496
493567	2131797	-0.2100413
493667	2131797	-0.1892928
493767	2131797	-0.1868593
493867	2131797	-0.1887415
493967	2131797	-0.2324123
494067	2131797	-0.2303525
494167	2131797	-0.2208376
494267	2131797	-0.2138229
494367	2131797	-0.2016004
494467	2131797	-0.2192197
494567	2131797	-0.2196674
494667	2131797	-0.2193741
494767	2131797	-0.2475985
494867	2131797	-0.2456217
494967	2131797	-0.2089911
495067	2131797	-0.2381162
495167	2131797	-0.233655
495267	2131797	-0.2372628
495367	2131797	-0.2313781
495467	2131797	-0.2433168
495567	2131797	-0.2394115
495667	2131797	-0.2414752
495767	2131797	-0.2435282
495867	2131797	-0.2290935
495967	2131797	-0.2318629
496067	2131797	-0.2355266
496167	2131797	-0.2569501
496267	2131797	-0.2446789
496367	2131797	-0.2517875
496467	2131797	-0.252578
496567	2131797	-0.2865125
496667	2131797	-0.2794174
496767	2131797	-0.2773042
496867	2131797	-0.2696989
496967	2131797	-0.2691461
497067	2131797	-0.2480097
497167	2131797	-0.2484883
497267	2131797	-0.2538713
497367	2131797	-0.2512884
497467	2131797	-0.2400116
497567	2131797	-0.2308295
497667	2131797	-0.2302588
497767	2131797	-0.2489586
497867	2131797	-0.2438513
497967	2131797	-0.238171
498067	2131797	-0.2348583
498167	2131797	-0.2314296
498267	2131797	-0.2491228
498367	2131797	-0.2420517
498467	2131797	-0.2376522
498567	2131797	-0.2570391
498667	2131797	-0.2503278
498767	2131797	-0.2463981
498867	2131797	-0.2495702
498967	2131797	-0.247297
499067	2131797	-0.2558266
499167	2131797	-0.2740335
499267	2131797	-0.2788504
499367	2131797	-0.279009
499467	2131797	-0.2736025
499567	2131797	-0.2603982
499667	2131797	-0.2579839
499767	2131797	-0.25402
499867	2131797	-0.2538038
499967	2131797	-0.268984
500067	2131797	-0.2935708
500167	2131797	-0.3028238
500267	2131797	-0.3046938
500367	2131797	-0.3018489
500467	2131797	-0.3076611
500567	2131797	-0.3021025
500667	2131797	-0.2953883
500767	2131797	-0.2968779
500867	2131797	-0.3013271
500967	2131797	-0.3161222
501067	2131797	-0.3338711
501167	2131797	-0.3285357
501267	2131797	-0.3090325
501367	2131797	-0.2954212
501467	2131797	-0.2889204
501567	2131797	-0.2772751
501667	2131797	-0.2846646
501767	2131797	-0.2677736
501867	2131797	-0.270854
501967	2131797	-0.2678089
502067	2131797	-0.3008815
502167	2131797	-0.2960572
502267	2131797	-0.2922266
502367	2131797	-0.2869773
502467	2131797	-0.2906488
502567	2131797	-0.310965
502667	2131797	-0.3266341
502767	2131797	-0.2629744
502867	2131797	-0.2577328
502967	2131797	-0.2748224
503067	2131797	-0.264046
503167	2131797	-0.2971104
503267	2131797	-0.3001602
503367	2131797	
503467	2131797	-0.3266189
503567	2131797	-0.3226028
503667	2131797	-0.2814494
503767	2131797	-0.2512807
503867	2131797	-0.2451889
503967	2131797	-0.2436535
504067	2131797	-0.2463456
504167	2131797	-0.2447249
504267	2131797	-0.2385247
504367	2131797	-0.2375908
504467	2131797	-0.2392169
504567	2131797	-0.2281471
504667	2131797	-0.2238337
504767	2131797	-0.2235626
504867	2131797	-0.2229197
504967	2131797	-0.2174829
505067	2131797	-0.2184079
505167	2131797	-0.2219328
505267	2131797	-0.2212518
505367	2131797	-0.2171528
505467	2131797	-0.2161618
505567	2131797	-0.2063007
505667	2131797	-0.1945804
505767	2131797	-0.1921897
505867	2131797	-0.1856728
505967	2131797	-0.1809518
506067	2131797	-0.1847739
506167	2131797	-0.1796341
506267	2131797	-0.178131
506367	2131797	-0.1763909
506467	2131797	-0.1739878
506567	2131797	-0.1744689
506667	2131797	-0.1748937
506767	2131797	-0.1756286
482467	2131897	0.0032221
482567	2131897	0.0033953
482667	2131897	0.0034573
482867	2131897	0.0028752
482967	2131897	0.0021634
483067	2131897	0.002286
483167	2131897	0.0019164
483267	2131897	-0.0001316
483367	2131897	0.0005011
483467	2131897	-0.0002934
484467	2131897	-0.0004583
484567	2131897	-0.0018611
484667	2131897	-0.0014956
484767	2131897	-0.0020504
484867	2131897	-0.0010203
484967	2131897	-0.0007511
485067	2131897	-0.003037
485167	2131897	-0.0044051
485267	2131897	-0.0027407
485367	2131897	-0.0071975
485467	2131897	-0.0108671
485567	2131897	-0.00603
485667	2131897	-0.0043558
485767	2131897	-0.0082344
485867	2131897	-0.0091308
485967	2131897	-0.0117869
486067	2131897	-0.0063643
486167	2131897	-0.0092049
486267	2131897	-0.0099445
486367	2131897	-0.0105305
486467	2131897	-0.01073
486567	2131897	-0.0109617
486667	2131897	-0.0141482
486767	2131897	-0.016449
486867	2131897	-0.0179808
486967	2131897	-0.0185267
487067	2131897	-0.0219493
487167	2131897	-0.0239653
487267	2131897	-0.0259429
487367	2131897	-0.0311897
487467	2131897	-0.0346871
487567	2131897	-0.0359121
487667	2131897	-0.0501071
487767	2131897	-0.0493976
487867	2131897	-0.0545481
487967	2131897	-0.0588325
488067	2131897	-0.0638881
488167	2131897	-0.0676373
488267	2131897	-0.0691078
488367	2131897	-0.076448
488467	2131897	-0.0799225
488567	2131897	-0.0872252
488667	2131897	-0.0984736
488767	2131897	-0.1063479
488867	2131897	
488967	2131897	-0.091039
489067	2131897	-0.0914793
489167	2131897	-0.0697897
489267	2131897	-0.0835961
489367	2131897	-0.0809638
489467	2131897	-0.0831343
489567	2131897	-0.0896457
489667	2131897	-0.103353
489767	2131897	-0.1039329
489867	2131897	-0.1178314
489967	2131897	-0.122426
490067	2131897	-0.1312847
490167	2131897	-0.1305042
490267	2131897	-0.1360094
490367	2131897	
490467	2131897	
490567	2131897	-0.1392589
490667	2131897	
490767	2131897	
490867	2131897	
490967	2131897	-0.1294321
491067	2131897	-0.1233372
491167	2131897	-0.1174415
491267	2131897	
491367	2131897	-0.1298942
491467	2131897	-0.1323499
491567	2131897	-0.1248115
491667	2131897	-0.1132739
491767	2131897	
491867	2131897	
491967	2131897	-0.1430255
492067	2131897	-0.1348471
492167	2131897	-0.1425236
492267	2131897	-0.1391773
492367	2131897	-0.14374
492467	2131897	-0.141726
492567	2131897	
492667	2131897	-0.1470744
492767	2131897	-0.1523384
492867	2131897	-0.153096
492967	2131897	-0.1844991
493067	2131897	-0.1907926
493167	2131897	-0.1989924
493267	2131897	-0.2044171
493367	2131897	-0.2018694
493467	2131897	-0.1944032
493567	2131897	-0.1969128
493667	2131897	-0.1906929
493767	2131897	-0.179239
493867	2131897	-0.1758016
493967	2131897	-0.1988102
494067	2131897	-0.222697
494167	2131897	-0.2154472
494267	2131897	-0.2004553
494367	2131897	-0.1975916
494467	2131897	-0.2017812
494567	2131897	-0.2093198
494667	2131897	-0.2190026
494767	2131897	-0.2573347
494867	2131897	-0.2268514
494967	2131897	-0.2239594
495067	2131897	-0.2098637
495167	2131897	-0.2179729
495267	2131897	-0.2234295
495367	2131897	-0.2308462
495467	2131897	-0.2310295
495567	2131897	-0.254031
495667	2131897	-0.2312056
495767	2131897	-0.2108842
495867	2131897	-0.2179322
495967	2131897	-0.2247583
496067	2131897	-0.2340051
496167	2131897	-0.2307498
496267	2131897	-0.2436258
496367	2131897	-0.2456505
496467	2131897	-0.2435057
496567	2131897	-0.249677
496667	2131897	-0.2645567
496767	2131897	-0.2584874
496867	2131897	-0.254336
496967	2131897	-0.2506098
497067	2131897	-0.2376942
497167	2131897	-0.2316533
497267	2131897	-0.2514004
497367	2131897	-0.257833
497467	2131897	-0.2518049
497567	2131897	-0.239647
497667	2131897	-0.2318785
497767	2131897	-0.2305194
497867	2131897	-0.2482052
497967	2131897	-0.245339
498067	2131897	-0.2485841
498167	2131897	-0.2360279
498267	2131897	-0.2406723
498367	2131897	-0.2403877
498467	2131897	-0.242746
498567	2131897	-0.2541289
498667	2131897	-0.2516988
498767	2131897	-0.2504989
498867	2131897	-0.2503022
498967	2131897	-0.2553718
499067	2131897	-0.2659875
499167	2131897	-0.2743486
499267	2131897	-0.2803479
499367	2131897	-0.2797342
499467	2131897	-0.2790908
499567	2131897	-0.2626205
499667	2131897	-0.2399945
499767	2131897	-0.2445971
499867	2131897	-0.2504745
499967	2131897	-0.2593347
500067	2131897	-0.2594423
500167	2131897	-0.2713786
500267	2131897	-0.2744358
500367	2131897	-0.2800778
500467	2131897	-0.2930238
500567	2131897	-0.2986528
500667	2131897	-0.2978333
500767	2131897	-0.3024428
500867	2131897	-0.2964561
500967	2131897	-0.3302175
501067	2131897	-0.3161331
501167	2131897	-0.3128619
501267	2131897	-0.3024129
501367	2131897	-0.2972178
501467	2131897	-0.2753008
501567	2131897	-0.2516158
