x	y	car_pre_tot
505967	2131397	4.594209071
506067	2131397	4.607755835
506167	2131397	4.621338499
506267	2131397	4.634956746
506367	2131397	4.648610262
506467	2131397	4.662298735
506567	2131397	4.676021857
506667	2131397	4.689779322
506767	2131397	4.703570828
482367	2131497	3.342446474
482467	2131497	3.33647291
482567	2131497	3.330593151
482667	2131497	3.32480761
482767	2131497	3.319116694
485367	2131497	3.20558341
485467	2131497	3.202582874
485567	2131497	3.199686246
485667	2131497	3.196893772
485767	2131497	3.194205692
485867	2131497	3.191622239
485967	2131497	3.18914364
486067	2131497	3.186770115
486167	2131497	3.184501878
486267	2131497	3.182339135
486367	2131497	3.180282086
486467	2131497	3.178330923
486567	2131497	3.176485833
486667	2131497	3.174746995
486767	2131497	3.173114579
486867	2131497	3.17158875
486967	2131497	3.170169665
487067	2131497	3.168857473
487167	2131497	3.167652317
487267	2131497	3.166554331
487367	2131497	3.165563642
487467	2131497	3.164680369
487567	2131497	3.163904623
487667	2131497	3.163236508
487767	2131497	3.162676118
487867	2131497	3.162223542
487967	2131497	3.161878858
488067	2131497	3.161642136
488167	2131497	3.16151344
488267	2131497	3.161492824
488367	2131497	3.161580332
488467	2131497	3.161776001
488567	2131497	3.16207986
488667	2131497	3.162491928
488767	2131497	3.163012215
488867	2131497	3.163640723
488967	2131497	3.164377443
489067	2131497	3.165222359
489167	2131497	3.166175445
489267	2131497	3.167236666
489367	2131497	3.168405976
489467	2131497	3.169683321
489567	2131497	3.171068638
489667	2131497	3.172561854
489767	2131497	3.174162884
489867	2131497	3.175871638
489967	2131497	3.177688011
490067	2131497	3.179611892
490167	2131497	3.181643159
490267	2131497	3.18378168
490367	2131497	3.186027312
490467	2131497	3.188379904
490567	2131497	3.190839295
490667	2131497	3.193405311
490767	2131497	3.196077771
490867	2131497	3.198856483
490967	2131497	3.201741246
491067	2131497	3.204731847
491167	2131497	3.207828065
491267	2131497	3.211029667
491367	2131497	3.214336412
491467	2131497	3.217748048
491567	2131497	3.221264313
491667	2131497	3.224884936
491767	2131497	3.228609636
491867	2131497	3.232438121
491967	2131497	3.236370092
492067	2131497	3.240405238
492167	2131497	3.244543239
492267	2131497	3.248783768
492367	2131497	3.253126484
492467	2131497	3.257571042
492567	2131497	3.262117084
492667	2131497	3.266764246
492767	2131497	3.271512152
492867	2131497	3.276360421
492967	2131497	3.28130866
493067	2131497	3.286356469
493167	2131497	3.291503441
493267	2131497	3.296749159
493367	2131497	3.302093199
493467	2131497	3.307535128
493567	2131497	3.313074508
493667	2131497	3.318710891
493767	2131497	3.324443822
493867	2131497	3.33027284
493967	2131497	3.336197478
494067	2131497	3.342217258
494167	2131497	3.348331701
494267	2131497	3.354540318
494367	2131497	3.360842615
494467	2131497	3.367238092
494567	2131497	3.373726243
494667	2131497	3.380306558
494767	2131497	3.386978519
494867	2131497	3.393741605
494967	2131497	3.40059529
495067	2131497	3.407539041
495167	2131497	3.414572325
495267	2131497	3.421694601
495367	2131497	3.428905324
495467	2131497	3.436203947
495567	2131497	3.44358992
495667	2131497	3.451062686
495767	2131497	3.458621688
495867	2131497	3.466266365
495967	2131497	3.473996154
496067	2131497	3.481810487
496167	2131497	3.489708797
496267	2131497	3.497690512
496367	2131497	3.505755059
496467	2131497	3.513901864
496567	2131497	3.522130352
496667	2131497	3.530439943
496767	2131497	3.538830059
496867	2131497	3.547300122
496967	2131497	3.555849549
497067	2131497	3.564477759
497167	2131497	3.573184172
497267	2131497	3.581968204
497367	2131497	3.590829274
497467	2131497	3.5997668
497567	2131497	3.608780199
497667	2131497	3.61786889
497767	2131497	3.627032293
497867	2131497	3.636269825
497967	2131497	3.645580909
498067	2131497	3.654964964
498167	2131497	3.664421415
498267	2131497	3.673949683
498367	2131497	3.683549195
498467	2131497	3.693219377
498567	2131497	3.702959656
498667	2131497	3.712769464
498767	2131497	3.722648231
498867	2131497	3.73259539
498967	2131497	3.742610379
499067	2131497	3.752692634
499167	2131497	3.762841596
499267	2131497	3.773056707
499367	2131497	3.783337412
499467	2131497	3.793683158
499567	2131497	3.804093396
499667	2131497	3.814567578
499767	2131497	3.82510516
499867	2131497	3.835705601
499967	2131497	3.846368361
500067	2131497	3.857092904
500167	2131497	3.867878699
500267	2131497	3.878725216
500367	2131497	3.889631928
500467	2131497	3.900598312
500567	2131497	3.911623848
500667	2131497	3.92270802
500767	2131497	3.933850314
500867	2131497	3.945050221
500967	2131497	3.956307235
501067	2131497	3.967620852
501167	2131497	3.978990573
501267	2131497	3.990415902
501367	2131497	4.001896347
501467	2131497	4.013431419
501567	2131497	4.025020634
501667	2131497	4.036663509
501767	2131497	4.048359567
501867	2131497	4.060108335
501967	2131497	4.071909341
502067	2131497	4.083762118
502167	2131497	4.095666205
502267	2131497	4.107621141
502367	2131497	4.119626471
502467	2131497	4.131681743
502567	2131497	4.14378651
502667	2131497	4.155940326
502767	2131497	4.168142751
502867	2131497	4.180393349
502967	2131497	4.192691685
503067	2131497	4.205037332
503167	2131497	4.217429862
503267	2131497	4.229868854
503367	2131497	4.24235389
503467	2131497	4.254884555
503567	2131497	4.267460438
503667	2131497	4.280081132
503767	2131497	4.292746234
503867	2131497	4.305455343
503967	2131497	4.318208063
504067	2131497	4.331004002
504167	2131497	4.34384277
504267	2131497	4.356723983
504367	2131497	4.369647257
504467	2131497	4.382612215
504567	2131497	4.395618483
504667	2131497	4.408665687
504767	2131497	4.421753462
504867	2131497	4.434881442
504967	2131497	4.448049267
505067	2131497	4.461256579
505167	2131497	4.474503025
505267	2131497	4.487788252
505367	2131497	4.501111915
505467	2131497	4.514473669
505567	2131497	4.527873174
505667	2131497	4.541310091
505767	2131497	4.554784088
505867	2131497	4.568294834
505967	2131497	4.581841999
506067	2131497	4.595425262
506167	2131497	4.609044299
506267	2131497	4.622698792
506367	2131497	4.636388428
506467	2131497	4.650112894
506567	2131497	4.663871881
506667	2131497	4.677665082
506767	2131497	4.691492197
482467	2131597	3.3195469
482567	2131597	3.313639239
482667	2131597	3.307826164
482767	2131597	3.302108085
482867	2131597	3.296485412
485267	2131597	3.191132867
485367	2131597	3.188012599
485467	2131597	3.184996462
485567	2131597	3.182084712
485667	2131597	3.179277598
485767	2131597	3.176575364
485867	2131597	3.173978246
485967	2131597	3.171486474
486067	2131597	3.169100271
486167	2131597	3.166819854
486267	2131597	3.164645433
486367	2131597	3.16257721
486467	2131597	3.160615382
486567	2131597	3.158760136
486667	2131597	3.157011655
486767	2131597	3.155370113
486867	2131597	3.153835677
486967	2131597	3.152408507
487067	2131597	3.151088755
487167	2131597	3.149876566
487267	2131597	3.148772077
487367	2131597	3.147775418
487467	2131597	3.14688671
487567	2131597	3.146106067
487667	2131597	3.145433594
487767	2131597	3.14486939
487867	2131597	3.144413544
487967	2131597	3.144066137
488067	2131597	3.143827243
488167	2131597	3.143696925
488267	2131597	3.143675239
488367	2131597	3.143762234
488467	2131597	3.143957947
488567	2131597	3.144262409
488667	2131597	3.144675639
488767	2131597	3.145197651
488867	2131597	3.145828447
488967	2131597	3.14656802
489067	2131597	3.147416355
489167	2131597	3.148373426
489267	2131597	3.1494392
489367	2131597	3.150613633
489467	2131597	3.15189667
489567	2131597	3.153288249
489667	2131597	3.154788296
489767	2131597	3.15639673
489867	2131597	3.158113457
489967	2131597	3.159938374
490067	2131597	3.16187137
490167	2131597	3.163912322
490267	2131597	3.166061097
490367	2131597	3.168317553
490467	2131597	3.170681537
490567	2131597	3.173152885
490667	2131597	3.175731426
490767	2131597	3.178416975
490867	2131597	3.181209339
490967	2131597	3.184108315
491067	2131597	3.187113688
491167	2131597	3.190225234
491267	2131597	3.19344272
491367	2131597	3.196765901
491467	2131597	3.200194522
491567	2131597	3.203728319
491667	2131597	3.207367017
491767	2131597	3.211110333
491867	2131597	3.214957971
491967	2131597	3.218909627
492067	2131597	3.222964988
492167	2131597	3.22712373
492267	2131597	3.23138552
492367	2131597	3.235750015
492467	2131597	3.240216864
492567	2131597	3.244785704
492667	2131597	3.249456167
492767	2131597	3.254227871
492867	2131597	3.25910043
492967	2131597	3.264073447
493067	2131597	3.269146515
493167	2131597	3.274319221
493267	2131597	3.279591143
493367	2131597	3.284961851
493467	2131597	3.290430906
493567	2131597	3.295997863
493667	2131597	3.301662267
493767	2131597	3.307423659
493867	2131597	3.313281569
493967	2131597	3.319235523
494067	2131597	3.325285039
494167	2131597	3.331429628
494267	2131597	3.337668795
494367	2131597	3.344002039
494467	2131597	3.350428852
494567	2131597	3.356948722
494667	2131597	3.363561131
494767	2131597	3.370265553
494867	2131597	3.37706146
494967	2131597	3.383948318
495067	2131597	3.390925587
495167	2131597	3.397992726
495267	2131597	3.405149186
495367	2131597	3.412394415
495467	2131597	3.419727858
495567	2131597	3.427148956
495667	2131597	3.434657146
495767	2131597	3.442251862
495867	2131597	3.449932536
495967	2131597	3.457698597
496067	2131597	3.465549469
496167	2131597	3.473484577
496267	2131597	3.481503342
496367	2131597	3.489605183
496467	2131597	3.497789518
496567	2131597	3.506055764
496667	2131597	3.514403335
496767	2131597	3.522831644
496867	2131597	3.531340105
496967	2131597	3.539928129
497067	2131597	3.548595128
497167	2131597	3.557340512
497267	2131597	3.566163693
497367	2131597	3.57506408
497467	2131597	3.584041085
497567	2131597	3.593094118
497667	2131597	3.602222591
497767	2131597	3.611425916
497867	2131597	3.620703506
497967	2131597	3.630054774
498067	2131597	3.639479135
498167	2131597	3.648976005
498267	2131597	3.658544801
498367	2131597	3.668184941
498467	2131597	3.677895846
498567	2131597	3.687676937
498667	2131597	3.697527639
498767	2131597	3.707447377
498867	2131597	3.717435579
498967	2131597	3.727491674
499067	2131597	3.737615095
499167	2131597	3.747805276
499267	2131597	3.758061654
499367	2131597	3.768383669
499467	2131597	3.778770762
499567	2131597	3.789222379
499667	2131597	3.799737967
499767	2131597	3.810316977
499867	2131597	3.820958862
499967	2131597	3.831663079
500067	2131597	3.842429086
500167	2131597	3.853256348
500267	2131597	3.86414433
500367	2131597	3.875092501
500467	2131597	3.886100334
500567	2131597	3.897167304
500667	2131597	3.908292892
500767	2131597	3.919476579
500867	2131597	3.930717851
500967	2131597	3.9420162
501067	2131597	3.953371118
501167	2131597	3.964782102
501267	2131597	3.976248653
501367	2131597	3.987770275
501467	2131597	3.999346476
501567	2131597	4.010976767
501667	2131597	4.022660665
501767	2131597	4.034397687
501867	2131597	4.046187358
501967	2131597	4.058029204
502067	2131597	4.069922755
502167	2131597	4.081867545
502267	2131597	4.093863113
502367	2131597	4.105909
502467	2131597	4.118004752
502567	2131597	4.130149918
502667	2131597	4.142344052
502767	2131597	4.154586711
502867	2131597	4.166877455
502967	2131597	4.17921585
503067	2131597	4.191601464
503167	2131597	4.204033868
503267	2131597	4.21651264
503367	2131597	4.229037359
503467	2131597	4.241607609
503567	2131597	4.254222976
503667	2131597	4.266883052
503767	2131597	4.279587432
503867	2131597	4.292335714
503967	2131597	4.305127501
504067	2131597	4.317962398
504167	2131597	4.330840015
504267	2131597	4.343759965
504367	2131597	4.356721865
504467	2131597	4.369725336
504567	2131597	4.38277
504667	2131597	4.395855487
504767	2131597	4.408981426
504867	2131597	4.422147453
504967	2131597	4.435353205
505067	2131597	4.448598325
505167	2131597	4.461882457
505267	2131597	4.475205249
505367	2131597	4.488566355
505467	2131597	4.501965428
505567	2131597	4.515402128
505667	2131597	4.528876116
505767	2131597	4.542387057
505867	2131597	4.555934621
505967	2131597	4.569518479
506067	2131597	4.583138306
506167	2131597	4.59679378
506267	2131597	4.610484583
506367	2131597	4.624210398
506467	2131597	4.637970914
506567	2131597	4.651765822
506667	2131597	4.665594816
506767	2131597	4.679457591
482467	2131697	3.302640908
482667	2131697	3.290864311
482767	2131697	3.28511886
482867	2131697	3.279469192
482967	2131697	3.273915715
485267	2131697	3.173593018
485367	2131697	3.170456526
485467	2131697	3.167424644
485567	2131697	3.16449763
485667	2131697	3.161675738
485767	2131697	3.158959214
485867	2131697	3.156348298
485967	2131697	3.153843223
486067	2131697	3.151444216
486167	2131697	3.149151496
486267	2131697	3.146965276
486367	2131697	3.144885763
486467	2131697	3.142913154
486567	2131697	3.141047642
486667	2131697	3.139289411
486767	2131697	3.137638639
486867	2131697	3.136095495
486967	2131697	3.134660143
487067	2131697	3.133332737
487167	2131697	3.132113426
487267	2131697	3.131002348
487367	2131697	3.129999636
487467	2131697	3.129105414
487567	2131697	3.128319799
487667	2131697	3.127642899
487767	2131697	3.127074814
487867	2131697	3.126615636
487967	2131697	3.126265448
488067	2131697	3.126024326
488167	2131697	3.125892337
488267	2131697	3.125869538
488367	2131697	3.125955978
488467	2131697	3.126151699
488567	2131697	3.126456732
488667	2131697	3.126871099
488767	2131697	3.127394814
488867	2131697	3.128027881
488967	2131697	3.128770295
489067	2131697	3.129622042
489167	2131697	3.130583098
489267	2131697	3.131653429
489367	2131697	3.132832993
489467	2131697	3.134121737
489567	2131697	3.135519597
489667	2131697	3.137026502
489767	2131697	3.138642369
489867	2131697	3.140367106
489967	2131697	3.14220061
490067	2131697	3.144142769
490167	2131697	3.146193459
490267	2131697	3.148352549
490367	2131697	3.150619893
490467	2131697	3.15299534
490567	2131697	3.155478725
490667	2131697	3.158069873
490767	2131697	3.1607686
490867	2131697	3.163574711
490967	2131697	3.166488
491067	2131697	3.169508252
491167	2131697	3.172635241
491267	2131697	3.17586873
491367	2131697	3.179208471
491467	2131697	3.182654209
491567	2131697	3.186205675
491667	2131697	3.189862592
491767	2131697	3.193624672
491867	2131697	3.197491617
491967	2131697	3.20146312
492067	2131697	3.205538863
492167	2131697	3.209718517
492267	2131697	3.214001746
492367	2131697	3.218388203
492467	2131697	3.22287753
492567	2131697	3.227469363
492667	2131697	3.232163325
492767	2131697	3.236959033
492867	2131697	3.241856092
492967	2131697	3.2468541
493067	2131697	3.251952647
493167	2131697	3.257151312
493267	2131697	3.262449667
493367	2131697	3.267847277
493467	2131697	3.273343695
493567	2131697	3.278938471
493667	2131697	3.284631144
493767	2131697	3.290421246
493867	2131697	3.296308302
493967	2131697	3.302291831
494067	2131697	3.308371344
494167	2131697	3.314546344
494267	2131697	3.320816329
494367	2131697	3.327180792
494467	2131697	3.333639217
494567	2131697	3.340191083
494667	2131697	3.346835865
494767	2131697	3.353573031
494867	2131697	3.360402044
494967	2131697	3.367322363
495067	2131697	3.37433344
495167	2131697	3.381434725
495267	2131697	3.388625662
495367	2131697	3.395905691
495467	2131697	3.40327425
495567	2131697	3.410730771
495667	2131697	3.418274684
495767	2131697	3.425905414
495867	2131697	3.433622385
495967	2131697	3.441425019
496067	2131697	3.449312732
496167	2131697	3.45728494
496267	2131697	3.465341057
496367	2131697	3.473480494
496467	2131697	3.481702662
496567	2131697	3.490006968
496667	2131697	3.49839282
496767	2131697	3.506859624
496867	2131697	3.515406784
496967	2131697	3.524033706
497067	2131697	3.532739792
497167	2131697	3.541524446
497267	2131697	3.550387072
497367	2131697	3.559327073
497467	2131697	3.568343852
497567	2131697	3.577436813
497667	2131697	3.58660536
497767	2131697	3.595848899
497867	2131697	3.605166834
497967	2131697	3.614558574
498067	2131697	3.624023525
498167	2131697	3.633561098
498267	2131697	3.643170701
498367	2131697	3.652851749
498467	2131697	3.662603654
498567	2131697	3.672425832
498667	2131697	3.682317701
498767	2131697	3.69227868
498867	2131697	3.70230819
498967	2131697	3.712405657
499067	2131697	3.722570506
499167	2131697	3.732802166
499267	2131697	3.743100068
499367	2131697	3.753463646
499467	2131697	3.763892338
