x	y	error_car_pre_sup
504867	2130197	0.522727474
504967	2130197	0.523499025
505067	2130197	0.524281363
505167	2130197	0.525074506
505267	2130197	0.525878473
505367	2130197	0.526693283
505467	2130197	0.527518955
505567	2130197	0.528355507
505667	2130197	0.529202957
505767	2130197	0.530061321
487367	2130297	0.542231045
488067	2130297	0.535619818
488167	2130297	0.534720424
488267	2130297	0.533832028
488367	2130297	0.532954539
488467	2130297	0.532087861
488567	2130297	0.531231903
488667	2130297	0.530386569
488767	2130297	0.529551768
488867	2130297	0.528727406
488967	2130297	0.527913393
489067	2130297	0.527109637
489167	2130297	0.526316051
489267	2130297	0.525532548
489367	2130297	0.524759043
489467	2130297	0.523995453
489567	2130297	0.523241699
489667	2130297	0.522497702
489767	2130297	0.521763389
489867	2130297	0.521038686
489967	2130297	0.520323526
490067	2130297	0.519617842
490167	2130297	0.518921572
490267	2130297	0.518234657
490367	2130297	0.51755704
490467	2130297	0.516888669
490567	2130297	0.516229494
490667	2130297	0.51557947
490767	2130297	0.514938555
490867	2130297	0.514306709
490967	2130297	0.513683898
491067	2130297	0.513070088
491167	2130297	0.512465252
491267	2130297	0.511869363
491367	2130297	0.511282401
491467	2130297	0.510704344
491567	2130297	0.510135179
491667	2130297	0.509574892
491767	2130297	0.509023473
491867	2130297	0.508480916
491967	2130297	0.507947216
492067	2130297	0.507422372
492167	2130297	0.506906385
492267	2130297	0.506399259
492367	2130297	0.505901001
492467	2130297	0.505411618
492567	2130297	0.504931122
492667	2130297	0.504459525
492767	2130297	0.503996841
492867	2130297	0.503543088
492967	2130297	0.503098285
493067	2130297	0.50266245
493167	2130297	0.502235606
493267	2130297	0.501817776
493367	2130297	0.501408984
493467	2130297	0.501009255
493567	2130297	0.500618617
493667	2130297	0.500237098
493767	2130297	0.499864725
493867	2130297	0.499501529
493967	2130297	0.499147539
494067	2130297	0.498802787
494167	2130297	0.498467304
494267	2130297	0.498141123
494367	2130297	0.497824274
494467	2130297	0.497516791
494567	2130297	0.497218707
494667	2130297	0.496930055
494767	2130297	0.496650867
494867	2130297	0.496381177
494967	2130297	0.496121018
495067	2130297	0.495870422
495167	2130297	0.495629422
495267	2130297	0.495398051
495367	2130297	0.49517634
495467	2130297	0.494964322
495567	2130297	0.494762027
495667	2130297	0.494569487
495767	2130297	0.494386732
495867	2130297	0.494213792
495967	2130297	0.494050696
496067	2130297	0.493897473
496167	2130297	0.493754151
496267	2130297	0.493620758
496367	2130297	0.49349732
496467	2130297	0.493383863
496567	2130297	0.493280413
496667	2130297	0.493186994
496767	2130297	0.493103631
496867	2130297	0.493030346
496967	2130297	0.492967161
497067	2130297	0.492914099
497167	2130297	0.492871179
497267	2130297	0.492838423
497367	2130297	0.492815848
497467	2130297	0.492803474
497567	2130297	0.492801317
497667	2130297	0.492809395
497767	2130297	0.492827724
497867	2130297	0.492856319
497967	2130297	0.492895193
498067	2130297	0.492944361
498167	2130297	0.493003836
498267	2130297	0.49307363
498367	2130297	0.493153753
498467	2130297	0.493244218
498567	2130297	0.493345033
498667	2130297	0.493456208
498767	2130297	0.493577752
498867	2130297	0.493709673
498967	2130297	0.493851978
499067	2130297	0.494004673
499167	2130297	0.494167766
499267	2130297	0.494341262
499367	2130297	0.494525165
499467	2130297	0.494719481
499567	2130297	0.494924214
499667	2130297	0.495139368
499767	2130297	0.495364945
499867	2130297	0.495600948
499967	2130297	0.495847382
500067	2130297	0.496104246
500167	2130297	0.496371544
500267	2130297	0.496649278
500367	2130297	0.496937448
500467	2130297	0.497236055
500567	2130297	0.497545102
500667	2130297	0.497864589
500767	2130297	0.498194517
500867	2130297	0.498534887
500967	2130297	0.498885699
501067	2130297	0.499246955
501167	2130297	0.499618655
501267	2130297	0.5000008
501367	2130297	0.500393391
501467	2130297	0.50079643
501567	2130297	0.501209918
501667	2130297	0.501633856
501767	2130297	0.502068247
501867	2130297	0.502513092
501967	2130297	0.502968395
502067	2130297	0.503434158
502167	2130297	0.503910384
502267	2130297	0.504397078
502367	2130297	0.504894243
502467	2130297	0.505401885
502567	2130297	0.505920007
502667	2130297	0.506448618
502767	2130297	0.506987722
502867	2130297	0.507537326
502967	2130297	0.50809744
503067	2130297	0.50866807
503167	2130297	0.509249226
503267	2130297	0.509840918
503367	2130297	0.510443156
503467	2130297	0.511055951
503567	2130297	0.511679315
503667	2130297	0.512313261
503767	2130297	0.512957803
503867	2130297	0.513612954
503967	2130297	0.51427873
504067	2130297	0.514955145
504167	2130297	0.515642217
504267	2130297	0.516339962
504367	2130297	0.517048398
504467	2130297	0.517767543
504567	2130297	0.518497415
504667	2130297	0.519238035
504767	2130297	0.519989421
504867	2130297	0.520751594
504967	2130297	0.521524575
505067	2130297	0.522308383
505167	2130297	0.523103039
505267	2130297	0.523908564
505367	2130297	0.52472498
505467	2130297	0.525552305
505567	2130297	0.52639056
505667	2130297	0.527239765
505767	2130297	0.528099938
505867	2130297	0.528971099
487967	2130397	0.534703785
488067	2130397	0.533791466
488167	2130397	0.532890302
488267	2130397	0.532000197
488367	2130397	0.531121051
488467	2130397	0.530252767
488567	2130397	0.529395244
488667	2130397	0.528548384
488767	2130397	0.527712089
488867	2130397	0.526886262
488967	2130397	0.526070806
489067	2130397	0.525265627
489167	2130397	0.524470632
489267	2130397	0.523685729
489367	2130397	0.522910831
489467	2130397	0.522145851
489567	2130397	0.521390706
489667	2130397	0.520645314
489767	2130397	0.519909597
489867	2130397	0.519183482
489967	2130397	0.518466896
490067	2130397	0.517759771
490167	2130397	0.517062043
490267	2130397	0.51637365
490367	2130397	0.515694534
490467	2130397	0.515024642
490567	2130397	0.514363922
490667	2130397	0.513712328
490767	2130397	0.513069816
490867	2130397	0.512436348
490967	2130397	0.511811886
491067	2130397	0.511196398
491167	2130397	0.510589856
491267	2130397	0.509992234
491367	2130397	0.50940351
491467	2130397	0.508823665
491567	2130397	0.508252684
491667	2130397	0.507690555
491767	2130397	0.507137268
491867	2130397	0.506592817
491967	2130397	0.5060572
492067	2130397	0.505530416
492167	2130397	0.505012466
492267	2130397	0.504503357
492367	2130397	0.504003095
492467	2130397	0.503511691
492567	2130397	0.503029156
492667	2130397	0.502555505
492767	2130397	0.502090754
492867	2130397	0.501634921
492967	2130397	0.501188026
493067	2130397	0.500750091
493167	2130397	0.500321139
493267	2130397	0.499901195
493367	2130397	0.499490284
493467	2130397	0.499088435
493567	2130397	0.498695676
493667	2130397	0.498312035
493767	2130397	0.497937545
493867	2130397	0.497572234
493967	2130397	0.497216137
494067	2130397	0.496869284
494167	2130397	0.49653171
494267	2130397	0.496203448
494367	2130397	0.495884531
494467	2130397	0.495574994
494567	2130397	0.495274871
494667	2130397	0.494984197
494767	2130397	0.494703006
494867	2130397	0.494431332
494967	2130397	0.49416921
495067	2130397	0.493916675
495167	2130397	0.493673759
495267	2130397	0.493440497
495367	2130397	0.493216922
495467	2130397	0.493003067
495567	2130397	0.492798964
495667	2130397	0.492604645
495767	2130397	0.492420142
495867	2130397	0.492245486
495967	2130397	0.492080707
496067	2130397	0.491925834
496167	2130397	0.491780897
496267	2130397	0.491645924
496367	2130397	0.491520942
496467	2130397	0.491405977
496567	2130397	0.491301057
496667	2130397	0.491206207
496767	2130397	0.491121449
496867	2130397	0.49104681
496967	2130397	0.49098231
497067	2130397	0.490927972
497167	2130397	0.490883817
497267	2130397	0.490849866
497367	2130397	0.490826138
497467	2130397	0.490812651
497567	2130397	0.490809423
497667	2130397	0.490816472
497767	2130397	0.490833812
497867	2130397	0.49086146
497967	2130397	0.49089943
498067	2130397	0.490947736
498167	2130397	0.49100639
498267	2130397	0.491075404
498367	2130397	0.491154791
498467	2130397	0.491244559
498567	2130397	0.49134472
498667	2130397	0.491455282
498767	2130397	0.491576254
498867	2130397	0.491707644
498967	2130397	0.491849458
499067	2130397	0.492001703
499167	2130397	0.492164386
499267	2130397	0.492337511
499367	2130397	0.492521083
499467	2130397	0.492715108
499567	2130397	0.492919587
499667	2130397	0.493134525
499767	2130397	0.493359925
499867	2130397	0.493595789
499967	2130397	0.493842119
500067	2130397	0.494098917
500167	2130397	0.494366185
500267	2130397	0.494643924
500367	2130397	0.494932134
500467	2130397	0.495230817
500567	2130397	0.495539973
500667	2130397	0.495859603
500767	2130397	0.496189707
500867	2130397	0.496530286
500967	2130397	0.496881339
501067	2130397	0.497242868
501167	2130397	0.497614872
501267	2130397	0.497997352
501367	2130397	0.498390308
501467	2130397	0.498793742
501567	2130397	0.499207655
501667	2130397	0.499632046
501767	2130397	0.500066919
501867	2130397	0.500512275
501967	2130397	0.500968116
502067	2130397	0.501434445
502167	2130397	0.501911264
502267	2130397	0.502398577
502367	2130397	0.502896389
502467	2130397	0.503404703
502567	2130397	0.503923524
502667	2130397	0.504452859
502767	2130397	0.504992714
502867	2130397	0.505543096
502967	2130397	0.506104012
503067	2130397	0.50667547
503167	2130397	0.50725748
503267	2130397	0.507850053
503367	2130397	0.508453197
503467	2130397	0.509066926
503567	2130397	0.50969125
503667	2130397	0.510326184
503767	2130397	0.510971741
503867	2130397	0.511627935
503967	2130397	0.512294783
504067	2130397	0.512972301
504167	2130397	0.513660505
504267	2130397	0.514359413
504367	2130397	0.515069045
504467	2130397	0.515789419
504567	2130397	0.516520555
504667	2130397	0.517262473
504767	2130397	0.518015195
504867	2130397	0.518778742
504967	2130397	0.519553136
505067	2130397	0.520338398
505167	2130397	0.521134552
505267	2130397	0.521941619
505367	2130397	0.522759623
505467	2130397	0.523588584
505567	2130397	0.524428526
505667	2130397	0.525279469
505767	2130397	0.526141435
505867	2130397	0.527014444
486767	2130497	0.544761282
486867	2130497	0.543705339
487867	2130497	0.533807576
487967	2130497	0.532882154
488067	2130497	0.531968055
488167	2130497	0.531065177
488267	2130497	0.530173416
488367	2130497	0.529292669
488467	2130497	0.52842283
488567	2130497	0.527563795
488667	2130497	0.52671546
488767	2130497	0.525877721
488867	2130497	0.525050476
488967	2130497	0.524233624
489067	2130497	0.523427065
489167	2130497	0.522630702
489267	2130497	0.52184444
489367	2130497	0.521068186
489467	2130497	0.52030185
489567	2130497	0.519545344
489667	2130497	0.518798585
489767	2130497	0.518061492
489867	2130497	0.517333987
489967	2130497	0.516615995
490067	2130497	0.515907446
490167	2130497	0.515208273
490267	2130497	0.514518413
490367	2130497	0.513837806
490467	2130497	0.513166397
490567	2130497	0.512504134
490667	2130497	0.511850968
490767	2130497	0.511206856
490867	2130497	0.510571758
490967	2130497	0.509945636
491067	2130497	0.509328458
491167	2130497	0.508720195
491267	2130497	0.508120822
491367	2130497	0.507530316
491467	2130497	0.50694866
491567	2130497	0.506375838
491667	2130497	0.505811839
491767	2130497	0.505256655
491867	2130497	0.50471028
491967	2130497	0.504172712
492067	2130497	0.503643951
492167	2130497	0.503124003
492267	2130497	0.502612872
492367	2130497	0.502110567
492467	2130497	0.5016171
492567	2130497	0.501132485
492667	2130497	0.500656736
492767	2130497	0.500189872
492867	2130497	0.499731913
492967	2130497	0.499282881
493067	2130497	0.498842798
493167	2130497	0.498411691
493267	2130497	0.497989584
493367	2130497	0.497576507
493467	2130497	0.497172489
493567	2130497	0.496777558
493667	2130497	0.496391748
493767	2130497	0.496015089
493867	2130497	0.495647615
493967	2130497	0.49528936
494067	2130497	0.494940358
494167	2130497	0.494600643
494267	2130497	0.494270251
494367	2130497	0.493949218
494467	2130497	0.493637579
494567	2130497	0.49333537
494667	2130497	0.493042627
494767	2130497	0.492759386
494867	2130497	0.492485683
494967	2130497	0.492221554
495067	2130497	0.491967035
495167	2130497	0.49172216
495267	2130497	0.491486965
495367	2130497	0.491261483
495467	2130497	0.491045751
495567	2130497	0.4908398
495667	2130497	0.490643664
495767	2130497	0.490457376
495867	2130497	0.490280967
495967	2130497	0.490114469
496067	2130497	0.489957912
496167	2130497	0.489811326
496267	2130497	0.48967474
496367	2130497	0.489548182
496467	2130497	0.48943168
496567	2130497	0.489325261
496667	2130497	0.489228949
496767	2130497	0.489142771
496867	2130497	0.489066751
496967	2130497	0.489000911
497067	2130497	0.488945274
497167	2130497	0.488899862
497267	2130497	0.488864694
497367	2130497	0.488839792
497467	2130497	0.488825173
497567	2130497	0.488820856
497667	2130497	0.488826857
497767	2130497	0.488843194
497867	2130497	0.48886988
497967	2130497	0.488906931
498067	2130497	0.488954361
498167	2130497	0.489012182
498267	2130497	0.489080406
498367	2130497	0.489159044
498467	2130497	0.489248107
498567	2130497	0.489347605
498667	2130497	0.489457547
498767	2130497	0.48957794
498867	2130497	0.489708792
498967	2130497	0.48985011
499067	2130497	0.490001901
499167	2130497	0.49016417
499267	2130497	0.490336921
499367	2130497	0.49052016
499467	2130497	0.49071389
499567	2130497	0.490918115
499667	2130497	0.491132837
499767	2130497	0.49135806
499867	2130497	0.491593784
499967	2130497	0.491840013
500067	2130497	0.492096746
500167	2130497	0.492363985
500267	2130497	0.492641732
500367	2130497	0.492929985
500467	2130497	0.493228747
500567	2130497	0.493538015
500667	2130497	0.493857792
500767	2130497	0.494188076
500867	2130497	0.494528867
500967	2130497	0.494880166
501067	2130497	0.495241972
501167	2130497	0.495614284
501267	2130497	0.495997103
501367	2130497	0.496390429
501467	2130497	0.496794263
501567	2130497	0.497208603
501667	2130497	0.497633453
501767	2130497	0.498068812
501867	2130497	0.498514682
501967	2130497	0.498971064
502067	2130497	0.499437962
502167	2130497	0.499915376
502267	2130497	0.500403312
502367	2130497	0.500901772
502467	2130497	0.50141076
502567	2130497	0.501930282
502667	2130497	0.502460343
502767	2130497	0.503000949
502867	2130497	0.503552106
502967	2130497	0.504113824
503067	2130497	0.504686109
503167	2130497	0.505268971
503267	2130497	0.505862421
503367	2130497	0.506466469
503467	2130497	0.507081126
503567	2130497	0.507706405
503667	2130497	0.508342321
503767	2130497	0.508988886
503867	2130497	0.509646116
503967	2130497	0.510314028
504067	2130497	0.510992638
504167	2130497	0.511681965
504267	2130497	0.512382026
504367	2130497	0.513092841
504467	2130497	0.513814432
504567	2130497	0.514546818
504667	2130497	0.515290021
504767	2130497	0.516044064
504867	2130497	0.516808969
504967	2130497	0.51758476
505067	2130497	0.518371461
505167	2130497	0.519169095
505267	2130497	0.519977687
505367	2130497	0.520797261
505467	2130497	0.521627841
505567	2130497	0.522469451
505667	2130497	0.523322115
505767	2130497	0.524185855
505867	2130497	0.525060694
505967	2130497	0.525946654
486667	2130597	0.544044049
486767	2130597	0.542972674
487767	2130597	0.532931437
487867	2130597	0.53199272
487967	2130597	0.531065505
488067	2130597	0.530149684
488167	2130597	0.52924515
488267	2130597	0.528351791
488367	2130597	0.527469499
488467	2130597	0.526598162
488567	2130597	0.52573767
488667	2130597	0.524887912
488767	2130597	0.524048781
488867	2130597	0.523220168
488967	2130597	0.522401968
489067	2130597	0.521594075
489167	2130597	0.520796387
489267	2130597	0.520008806
489367	2130597	0.519231234
489467	2130597	0.518463577
489567	2130597	0.517705744
489667	2130597	0.516957648
489767	2130597	0.516219204
489867	2130597	0.515490331
489967	2130597	0.514770953
490067	2130597	0.514060997
490167	2130597	0.513360393
490267	2130597	0.512669076
490367	2130597	0.511986985
490467	2130597	0.511314063
490567	2130597	0.510650257
490667	2130597	0.509995518
490767	2130597	0.5093498
490867	2130597	0.508713063
490967	2130597	0.50808527
491067	2130597	0.507466388
491167	2130597	0.506856387
491267	2130597	0.506255243
491367	2130597	0.505662933
491467	2130597	0.505079441
491567	2130597	0.504504751
491667	2130597	0.503938854
491767	2130597	0.50338174
491867	2130597	0.502833407
491967	2130597	0.502293853
