x	y	error_car_pre_dur
479767	2149497	0.642607823
479867	2149497	0.638262606
479967	2149497	0.63390316
480067	2149497	0.629539662
480167	2149497	0.625187129
480267	2149497	0.620868154
480367	2149497	0.616617816
480467	2149497	0.612492846
480567	2149497	0.608588543
480667	2149497	0.605065543
480767	2149497	0.602166726
480867	2149497	0.600141507
480967	2149497	0.599046705
481067	2149497	0.598699814
481167	2149497	0.598868048
481267	2149497	0.599387135
481367	2149497	0.600157916
481467	2149497	0.601116022
481567	2149497	0.602210069
481667	2149497	0.603389391
481767	2149497	0.604597722
481867	2149497	0.605771055
481967	2149497	0.606840883
482067	2149497	0.607750127
482167	2149497	0.608509009
482267	2149497	0.609414591
482367	2149497	0.612095408
482467	2149497	0.621114676
482567	2149497	0.635422314
482667	2149497	0.65077853
482767	2149497	0.665975485
482867	2149497	0.680775794
482967	2149497	0.695174878
483067	2149497	0.70924596
483167	2149497	0.723100903
483267	2149497	0.736881072
483367	2149497	0.750759837
483467	2149497	0.764954942
483567	2149497	0.77975725
483667	2149497	0.795590545
483767	2149497	0.813121978
483867	2149497	0.833398633
483967	2149497	0.857724814
484067	2149497	0.886199626
484167	2149497	0.887504745
484267	2149497	0.865628951
484367	2149497	0.845491467
484467	2149497	0.827116876
484567	2149497	0.810379031
484667	2149497	0.800382747
484767	2149497	0.801154916
484867	2149497	0.803337765
484967	2149497	0.806490143
485067	2149497	0.810434467
485167	2149497	0.815023264
485267	2149497	0.820131959
485367	2149497	0.825658822
485467	2149497	0.831523307
485567	2149497	0.837663237
485667	2149497	0.844031755
485767	2149497	0.850594513
485867	2149497	0.857327264
485967	2149497	0.864213848
486067	2149497	0.871244536
486167	2149497	0.878414663
486267	2149497	0.88572352
486367	2149497	0.893173451
486467	2149497	0.90076912
486567	2149497	0.908516927
486667	2149497	0.916424522
486767	2149497	0.924500386
486867	2149497	0.932753432
486967	2149497	0.941192543
487067	2149497	0.949825941
487167	2149497	0.958660164
487267	2149497	0.967698188
487367	2149497	0.976935669
487467	2149497	0.986352552
487567	2149497	0.995891981
487667	2149497	1.00539781
487767	2149497	1.014383774
487867	2149497	1.020965552
487967	2149497	1.019103162
488067	2149497	1.007370279
488167	2149497	0.992356589
488267	2149497	0.976701264
488367	2149497	0.961094536
488467	2149497	0.945776234
488567	2149497	0.930856653
488667	2149497	0.916398187
488767	2149497	0.902441309
488867	2149497	0.889014233
488967	2149497	0.876136879
489067	2149497	0.863822618
489167	2149497	0.852079093
489267	2149497	0.840908699
489367	2149497	0.830308968
489467	2149497	0.820272983
489567	2149497	0.810789851
489667	2149497	0.801845263
489767	2149497	0.793422097
489867	2149497	0.785501042
489967	2149497	0.778061218
490067	2149497	0.77108075
490167	2149497	0.764537284
490267	2149497	0.758408422
491667	2149497	0.705372039
491767	2149497	0.703322419
491867	2149497	0.701445276
491967	2149497	0.699732642
492067	2149497	0.698177096
492167	2149497	0.696771721
492267	2149497	0.695510062
492367	2149497	0.694386086
492467	2149497	0.693394148
492567	2149497	0.692528958
492667	2149497	0.691785556
492767	2149497	0.691159277
492867	2149497	0.690645737
492967	2149497	0.690240804
493067	2149497	0.689940583
493167	2149497	0.689741395
493267	2149497	0.689639762
493367	2149497	0.689632392
493467	2149497	0.689716168
493567	2149497	0.689888131
493667	2149497	0.690145472
493767	2149497	0.690485522
493867	2149497	0.690905742
493967	2149497	0.691403714
494067	2149497	0.691977134
494167	2149497	0.692623804
494267	2149497	0.693341627
494367	2149497	0.694128597
494467	2149497	0.694982799
494567	2149497	0.695902399
494667	2149497	0.696885642
494767	2149497	0.697930846
494867	2149497	0.6990364
494967	2149497	0.700200755
495067	2149497	0.701422428
495167	2149497	0.702699992
495267	2149497	0.704032076
495367	2149497	0.705417361
495467	2149497	0.706854581
495567	2149497	0.708342512
495667	2149497	0.709879979
495767	2149497	0.711465848
495867	2149497	0.713099027
495967	2149497	0.714778459
496067	2149497	0.716503127
496167	2149497	0.718272048
478067	2149597	0.711388752
478167	2149597	0.707503695
478267	2149597	0.703601736
478367	2149597	0.699681551
478467	2149597	0.695741813
478567	2149597	0.691781209
478667	2149597	0.687798455
478767	2149597	0.683792319
478867	2149597	0.679761649
478967	2149597	0.675705406
479067	2149597	0.671622706
479167	2149597	0.667512868
479267	2149597	0.663375473
479367	2149597	0.659210444
479467	2149597	0.655018132
479567	2149597	0.650799438
479667	2149597	0.646555959
479767	2149597	0.642290184
479867	2149597	0.638005765
479967	2149597	0.633707894
480067	2149597	0.629403891
480167	2149597	0.625104161
480267	2149597	0.620823912
480367	2149597	0.616586562
480467	2149597	0.612431255
480567	2149597	0.608431283
480667	2149597	0.604742417
480767	2149597	0.601711646
480867	2149597	0.599889072
480967	2149597	0.59940837
481067	2149597	0.59978223
481167	2149597	0.600611329
481267	2149597	0.601718893
481367	2149597	0.603029922
481467	2149597	0.604505706
481567	2149597	0.606118342
481667	2149597	0.607840855
481767	2149597	0.60964427
481867	2149597	0.611500172
481967	2149597	0.613392568
482067	2149597	0.615352077
482167	2149597	0.617547386
482267	2149597	0.620509278
482367	2149597	0.625477857
482467	2149597	0.633934199
482567	2149597	0.645592357
482667	2149597	0.658810311
482767	2149597	0.672467494
482867	2149597	0.686102187
482967	2149597	0.699567745
483067	2149597	0.712848074
483167	2149597	0.725985084
483267	2149597	0.739052081
483367	2149597	0.752145679
483467	2149597	0.76538824
483567	2149597	0.778943679
483667	2149597	0.793063024
483767	2149597	0.808208436
483867	2149597	0.825362665
483967	2149597	0.846244725
484067	2149597	0.869103322
484167	2149597	0.873504372
484267	2149597	0.859087325
484367	2149597	0.842245373
484467	2149597	0.826051453
484567	2149597	0.811746539
484667	2149597	0.803545134
484767	2149597	0.803236406
484867	2149597	0.805593364
484967	2149597	0.809179339
485067	2149597	0.813599427
485167	2149597	0.818635565
485267	2149597	0.824135913
485367	2149597	0.829989871
485467	2149597	0.836116811
485567	2149597	0.842458622
485667	2149597	0.848974282
485767	2149597	0.85563582
485867	2149597	0.862425275
485967	2149597	0.869332344
486067	2149597	0.876352531
486167	2149597	0.883485663
486267	2149597	0.890734684
486367	2149597	0.898104676
486467	2149597	0.905602042
486567	2149597	0.9132338
486667	2149597	0.92100693
486767	2149597	0.928927682
486867	2149597	0.937000733
486967	2149597	0.945228012
487067	2149597	0.953606861
487167	2149597	0.962126941
487267	2149597	0.970764683
487367	2149597	0.979472688
487467	2149597	0.988158102
487567	2149597	0.996635282
487667	2149597	1.004515217
487767	2149597	1.010946187
487867	2149597	1.014161573
487967	2149597	1.011758214
488067	2149597	1.00337809
488167	2149597	0.991294242
488267	2149597	0.977555443
488367	2149597	0.963217418
488467	2149597	0.948781315
488567	2149597	0.934501761
488667	2149597	0.920521031
488767	2149597	0.90692568
488867	2149597	0.893771768
488967	2149597	0.881096863
489067	2149597	0.868926117
489167	2149597	0.857275542
489267	2149597	0.846153917
489367	2149597	0.835564022
489467	2149597	0.825503545
489567	2149597	0.815965834
489667	2149597	0.806940588
489767	2149597	0.798414506
489867	2149597	0.790371917
489967	2149597	0.782795362
490067	2149597	0.775666142
490167	2149597	0.768964802
491667	2149597	0.707462353
491767	2149597	0.705291693
491867	2149597	0.703298733
491967	2149597	0.701475383
492067	2149597	0.699814081
492167	2149597	0.698307754
492267	2149597	0.69694978
492367	2149597	0.695733952
492467	2149597	0.694654448
492567	2149597	0.693705802
492667	2149597	0.692882872
492767	2149597	0.692180822
492867	2149597	0.691595095
492967	2149597	0.69112139
493067	2149597	0.69075565
493167	2149597	0.690494039
493267	2149597	0.690332927
493367	2149597	0.690268878
493467	2149597	0.690298632
493567	2149597	0.690419099
493667	2149597	0.690627342
493767	2149597	0.690920571
493867	2149597	0.691296131
493967	2149597	0.691751494
494067	2149597	0.692284251
494167	2149597	0.692892106
494267	2149597	0.693572868
494367	2149597	0.694324442
494467	2149597	0.695144828
494567	2149597	0.696032114
494667	2149597	0.696984469
494767	2149597	0.69800014
494867	2149597	0.699077448
494967	2149597	0.700214781
495067	2149597	0.701410595
495167	2149597	0.702663407
495267	2149597	0.703971792
495367	2149597	0.705334382
495467	2149597	0.706749861
495567	2149597	0.708216961
495667	2149597	0.709734465
495767	2149597	0.711301198
495867	2149597	0.712916028
495967	2149597	0.714577866
496067	2149597	0.716285658
496167	2149597	0.71803839
478067	2149697	0.710707211
478167	2149697	0.706833848
478267	2149697	0.702945829
478367	2149697	0.699042061
478467	2149697	0.695121463
478567	2149697	0.691182984
478667	2149697	0.687225626
478767	2149697	0.683248459
478867	2149697	0.679250652
478967	2149697	0.6752315
479067	2149697	0.671190466
479167	2149697	0.667127222
479267	2149697	0.663041698
479367	2149697	0.658934147
479467	2149697	0.654805213
479567	2149697	0.650656014
479667	2149697	0.646488242
479767	2149697	0.642304279
479867	2149697	0.638107343
479967	2149697	0.633901658
480067	2149697	0.629692694
480167	2149697	0.625487498
480267	2149697	0.621295235
480367	2149697	0.617128245
480467	2149697	0.613004504
480567	2149697	0.608954953
480667	2149697	0.605052471
480767	2149697	0.601580254
480867	2149697	0.599843987
480967	2149697	0.600359608
481067	2149697	0.601577858
481167	2149697	0.603058561
481267	2149697	0.604724574
481367	2149697	0.606559735
481467	2149697	0.608561337
481567	2149697	0.61072962
481667	2149697	0.613065665
481767	2149697	0.615573114
481867	2149697	0.618264125
481967	2149697	0.621173067
482067	2149697	0.624386099
482167	2149697	0.628099866
482267	2149697	0.632709132
482367	2149697	0.63882246
482467	2149697	0.646945839
482567	2149697	0.656967943
482667	2149697	0.668251844
482767	2149697	0.680173108
482867	2149697	0.692346899
482967	2149697	0.704578545
483067	2149697	0.716779494
483167	2149697	0.728915049
483267	2149697	0.740976231
483367	2149697	0.752962559
483467	2149697	0.764867571
483567	2149697	0.776661681
483667	2149697	0.788267525
483767	2149697	0.799530322
483867	2149697	0.810299946
483967	2149697	0.822014687
484067	2149697	0.838365816
484167	2149697	0.847112462
484267	2149697	0.843651225
484367	2149697	0.834032804
484467	2149697	0.822892893
484567	2149697	0.813124927
484667	2149697	0.807299666
484767	2149697	0.80617759
484867	2149697	0.808184101
484967	2149697	0.811929116
485067	2149697	0.816701031
485167	2149697	0.82212431
485267	2149697	0.827980013
485367	2149697	0.834132094
485467	2149697	0.840493139
485567	2149697	0.847006418
485667	2149697	0.853635685
485767	2149697	0.860358944
485867	2149697	0.867164369
485967	2149697	0.874047421
486067	2149697	0.881008698
486167	2149697	0.888052256
486267	2149697	0.895184264
486367	2149697	0.9024119
486467	2149697	0.909742406
486567	2149697	0.917182223
486667	2149697	0.924736097
486767	2149697	0.932406044
486867	2149697	0.940189957
486967	2149697	0.948079591
487067	2149697	0.956057409
487167	2149697	0.964091451
487267	2149697	0.972126609
487367	2149697	0.980069354
487467	2149697	0.987760192
487567	2149697	0.994923712
487667	2149697	1.001082369
487767	2149697	1.005438997
487867	2149697	1.006852358
487967	2149697	1.004261099
488067	2149697	0.997543844
488167	2149697	0.98765998
488267	2149697	0.975830706
488367	2149697	0.962974134
488467	2149697	0.949664725
488567	2149697	0.936248064
488667	2149697	0.922936051
488767	2149697	0.909863515
488867	2149697	0.897119422
488967	2149697	0.884764021
489067	2149697	0.872838505
489167	2149697	0.861370636
489267	2149697	0.850378174
489367	2149697	0.83987109
489467	2149697	0.829853098
489567	2149697	0.820322801
489667	2149697	0.81127461
489767	2149697	0.80269953
489867	2149697	0.794585848
489967	2149697	0.786919751
490067	2149697	0.779685876
490167	2149697	0.772867792
491767	2149697	0.707096649
491867	2149697	0.704998374
491967	2149697	0.703074027
492067	2149697	0.701315974
492167	2149697	0.69971705
492267	2149697	0.698270521
492367	2149697	0.69697006
492467	2149697	0.695809714
492567	2149697	0.69478388
492667	2149697	0.693887278
492767	2149697	0.69311493
492867	2149697	0.692462138
492967	2149697	0.691924461
493067	2149697	0.691497706
493167	2149697	0.691177901
493267	2149697	0.690961286
493367	2149697	0.690844297
493467	2149697	0.690823554
493567	2149697	0.690895847
493667	2149697	0.691058128
493767	2149697	0.691307497
493867	2149697	0.691641195
493967	2149697	0.692056597
494067	2149697	0.692551199
494167	2149697	0.693122614
494267	2149697	0.693768566
494367	2149697	0.69448688
494467	2149697	0.69527548
494567	2149697	0.696132378
494667	2149697	0.697055676
494767	2149697	0.698043555
494867	2149697	0.699094273
494967	2149697	0.700206161
495067	2149697	0.70137762
495167	2149697	0.702607112
495267	2149697	0.703893166
495367	2149697	0.705234363
495467	2149697	0.706629345
495567	2149697	0.708076803
495667	2149697	0.709575478
495767	2149697	0.711124159
495867	2149697	0.712721679
495967	2149697	0.714366914
496067	2149697	0.716058781
496167	2149697	0.717796234
478067	2149797	0.710144849
478167	2149797	0.706289159
478267	2149797	0.702421478
478367	2149797	0.698540971
478467	2149797	0.694646845
478567	2149797	0.69073836
478667	2149797	0.686814849
478767	2149797	0.682875746
478867	2149797	0.678920608
478967	2149797	0.674949148
479067	2149797	0.670961275
479167	2149797	0.666957135
479267	2149797	0.662937158
479367	2149797	0.658902119
479467	2149797	0.654853203
479567	2149797	0.650792072
479667	2149797	0.646720956
479767	2149797	0.642642741
479867	2149797	0.638561071
479967	2149797	0.63448046
480067	2149797	0.630406405
480167	2149797	0.62634552
480267	2149797	0.622305652
480367	2149797	0.618296023
480467	2149797	0.61432739
480567	2149797	0.610412359
480667	2149797	0.606566626
480767	2149797	0.602821365
480867	2149797	0.601009003
480967	2149797	0.602609569
481067	2149797	0.604390073
481167	2149797	0.6063243
481267	2149797	0.608426423
481367	2149797	0.610713634
481467	2149797	0.613204436
481567	2149797	0.615919445
481667	2149797	0.618883543
481767	2149797	0.622129593
481867	2149797	0.625704239
481967	2149797	0.629676134
482067	2149797	0.634145614
482167	2149797	0.639250294
482267	2149797	0.64515238
482367	2149797	0.651993092
482467	2149797	0.659833763
482567	2149797	0.668629495
482667	2149797	0.678237384
482767	2149797	0.688455245
482867	2149797	0.699079364
482967	2149797	0.709940871
483067	2149797	0.720911236
483167	2149797	0.731891749
483267	2149797	0.742797673
483367	2149797	0.753539441
483467	2149797	0.763998194
483567	2149797	0.773988712
483667	2149797	0.783195723
483767	2149797	0.791056978
483867	2149797	0.79656121
483967	2149797	0.79860092
484067	2149797	0.814758946
484167	2149797	0.826009891
484267	2149797	0.828145221
484367	2149797	0.824284609
484467	2149797	0.817942372
484567	2149797	0.811968673
484667	2149797	0.808423256
484767	2149797	0.80808214
484867	2149797	0.810427363
484967	2149797	0.814544944
485067	2149797	0.819728762
485167	2149797	0.825543813
485267	2149797	0.831736073
485367	2149797	0.838156341
485467	2149797	0.844715563
485567	2149797	0.851360577
485667	2149797	0.858060825
485767	2149797	0.864800664
485867	2149797	0.871574547
485967	2149797	0.878383718
486067	2149797	0.88523378
486167	2149797	0.892132805
486267	2149797	0.899089826
486367	2149797	0.906113596
486467	2149797	0.913211509
486567	2149797	0.920388568
486667	2149797	0.927646277
486767	2149797	0.934981273
486867	2149797	0.942383476
486967	2149797	0.949833405
487067	2149797	0.957298122
487167	2149797	0.964724954
487267	2149797	0.972031609
487367	2149797	0.979090587
487467	2149797	0.985704992
487567	2149797	0.991573448
487667	2149797	0.996248499
487767	2149797	0.999117082
487867	2149797	0.999479084
487967	2149797	0.996802784
488067	2149797	0.991040441
488167	2149797	0.982672279
488267	2149797	0.972423206
488367	2149797	0.960971905
488467	2149797	0.948835911
488567	2149797	0.936377141
488667	2149797	0.923842126
488767	2149797	0.911399168
488867	2149797	0.899164646
488967	2149797	0.887220104
489067	2149797	0.875623076
